10287,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Wyoming,351,64.3
6630,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alaska,50,13.5
6648,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,503,7.8
6666,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arkansas,638,20.1
6684,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,California,2854,8.3
6702,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Colorado,483,11.5
6720,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Connecticut,589,13.5
6738,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Delaware,189,19.8
6757,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,District of Columbia,78,13.9
6775,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Florida,2946,12.1
6792,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Georgia,1668,21.3
6810,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Hawaii,197,12.5
6828,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Idaho,173,11.8
6846,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Illinois,2576,19.6
6864,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Indiana,1363,20.2
6882,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Iowa,304,7.8
6900,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Kansas,620,19.6
6918,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Kentucky,993,22.6
6936,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Louisiana,1195,27.7
6954,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Maine,263,15.6
6972,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Maryland,775,13.7
6990,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Massachusetts,1377,17.9
7008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Michigan,1663,15.2
7026,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Minnesota,813,14.1
7044,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Mississippi,723,24.6
7062,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Missouri,1274,19.1
7080,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Montana,151,13.1
7098,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Nebraska,270,12.8
7116,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Nevada,456,20
7134,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New Hampshire,174,12.4
7152,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New Jersey,1715,17.5
7170,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New Mexico,287,14.1
7188,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New York,2394,11.1
7206,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,North Carolina,1729,18.7
7224,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,North Dakota,98,11.8
7242,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Ohio,1865,14.3
7260,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Oklahoma,664,17.2
7278,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Oregon,397,9.4
7296,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Pennsylvania,3138,19.2
7314,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Rhode Island,163,12
7333,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,South Carolina,945,20.3
7351,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,South Dakota,89,9.1
7369,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Tennessee,908,14.3
7387,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Texas,3536,17.7
7405,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,United States,48237,15.1
7423,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Utah,212,11
7441,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Vermont,39,5.4
7459,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Virginia,1537,20.5
7477,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Washington,471,7.1
7495,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,West Virginia,522,23
7513,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Wisconsin,1007,15.5
7531,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Wyoming,56,10.8
7549,Cerebrovascular diseases (I60-I69),Stroke,Alabama,2863,58.2
7566,Cerebrovascular diseases (I60-I69),Stroke,Alaska,172,44.5
7584,Cerebrovascular diseases (I60-I69),Stroke,Arizona,2147,33.9
7602,Cerebrovascular diseases (I60-I69),Stroke,Arkansas,1722,54.4
7620,Cerebrovascular diseases (I60-I69),Stroke,California,14048,41.2
7638,Cerebrovascular diseases (I60-I69),Stroke,Colorado,1565,37.4
7656,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,1433,32
7674,Cerebrovascular diseases (I60-I69),Stroke,Delaware,365,37.9
7692,Cerebrovascular diseases (I60-I69),Stroke,District of Columbia,222,38.5
7710,Cerebrovascular diseases (I60-I69),Stroke,Florida,8589,34.8
7728,Cerebrovascular diseases (I60-I69),Stroke,Georgia,3805,49.5
7746,Cerebrovascular diseases (I60-I69),Stroke,Hawaii,642,40.7
7764,Cerebrovascular diseases (I60-I69),Stroke,Idaho,609,41.6
7782,Cerebrovascular diseases (I60-I69),Stroke,Illinois,5788,43.4
7800,Cerebrovascular diseases (I60-I69),Stroke,Indiana,3114,46.2
7818,Cerebrovascular diseases (I60-I69),Stroke,Iowa,1732,43.6
7836,Cerebrovascular diseases (I60-I69),Stroke,Kansas,1574,48.6
7854,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,2098,47.9
7872,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,2084,48.6
7890,Cerebrovascular diseases (I60-I69),Stroke,Maine,671,40.4
7908,Cerebrovascular diseases (I60-I69),Stroke,Maryland,2330,41.4
7926,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,2747,35.1
7944,Cerebrovascular diseases (I60-I69),Stroke,Michigan,4769,43.4
7962,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,2199,37.7
7980,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,1592,54.7
7998,Cerebrovascular diseases (I60-I69),Stroke,Missouri,3261,49.2
8016,Cerebrovascular diseases (I60-I69),Stroke,Montana,466,40.3
8034,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,863,41
8052,Cerebrovascular diseases (I60-I69),Stroke,Nevada,906,40.8
8070,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,484,33.9
8088,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,3264,33.1
8106,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,760,38.3
8124,Cerebrovascular diseases (I60-I69),Stroke,New York,6123,28.2
8142,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,4637,50.8
8160,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,325,37.2
8178,Cerebrovascular diseases (I60-I69),Stroke,Ohio,5951,45.2
8196,Cerebrovascular diseases (I60-I69),Stroke,Oklahoma,2079,54
8214,Cerebrovascular diseases (I60-I69),Stroke,Oregon,1899,44.1
8232,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,6942,41.9
8250,Cerebrovascular diseases (I60-I69),Stroke,Rhode Island,462,34.1
8268,Cerebrovascular diseases (I60-I69),Stroke,South Carolina,2394,52.6
8286,Cerebrovascular diseases (I60-I69),Stroke,South Dakota,396,39.1
8304,Cerebrovascular diseases (I60-I69),Stroke,Tennessee,3356,53.1
8322,Cerebrovascular diseases (I60-I69),Stroke,Texas,9629,49.2
8340,Cerebrovascular diseases (I60-I69),Stroke,United States,134148,42.1
8358,Cerebrovascular diseases (I60-I69),Stroke,Utah,748,39.7
8376,Cerebrovascular diseases (I60-I69),Stroke,Vermont,281,38.3
8394,Cerebrovascular diseases (I60-I69),Stroke,Virginia,3301,44.5
8412,Cerebrovascular diseases (I60-I69),Stroke,Washington,2773,42.3
8430,Cerebrovascular diseases (I60-I69),Stroke,West Virginia,1096,48.3
8448,Cerebrovascular diseases (I60-I69),Stroke,Wisconsin,2638,40.1
8466,Cerebrovascular diseases (I60-I69),Stroke,Wyoming,234,44.4
8484,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alabama,604,12.6
8502,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alaska,169,24.4
8520,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arizona,972,15.5
8538,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arkansas,447,15.5
8556,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,California,3775,10.3
8574,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Colorado,803,16.1
8592,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Connecticut,315,8.5
8610,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Delaware,109,11.9
8628,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,District of Columbia,43,7.3
8646,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Florida,2740,13.9
8664,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Georgia,981,10.4
8682,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Hawaii,133,9.7
8700,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Idaho,252,16.7
8718,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Illinois,1198,9.3
8736,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Indiana,809,12.6
8754,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Iowa,380,12.6
8772,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Kansas,337,12.1
8790,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Kentucky,612,14
8808,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Louisiana,532,12
8826,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Maine,181,12.7
8844,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Maryland,507,8.7
8862,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Massachusetts,509,7.5
8880,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Michigan,1180,11.8
8898,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Minnesota,596,11.2
8916,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Mississippi,409,13.9
8934,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Missouri,779,13
8952,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Montana,203,20.6
8970,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Nebraska,191,10.6
8988,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Nevada,528,19.7
9006,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Hampshire,179,13.1
9024,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Jersey,615,6.8
9042,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Mexico,419,20.9
9060,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New York,1409,7.1
9078,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,North Carolina,1162,12.3
9096,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,North Dakota,86,13.1
9114,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Ohio,1412,12.2
9132,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Oklahoma,575,15.7
9150,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Oregon,572,14.5
9168,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Pennsylvania,1539,11.8
9186,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Rhode Island,110,9.9
9204,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,South Carolina,565,12
9222,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,South Dakota,124,15.7
9240,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Tennessee,973,15.1
9258,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Texas,2552,10.8
9276,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,United States,36035,11.6
9294,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Utah,390,15.9
9312,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Vermont,94,14.1
9330,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Virginia,948,11.8
9348,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Washington,889,13.2
9366,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,West Virginia,261,13.7
9384,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Wisconsin,743,12.8
9402,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Wyoming,124,22.6
9419,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alabama,2509,52.5
9436,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alaska,332,54.1
9453,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,2956,47.3
9470,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arkansas,1477,50.6
9487,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,California,10761,29.5
9504,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Colorado,2172,46.3
9521,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Connecticut,1386,35.7
9538,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Delaware,352,39.6
9555,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,District of Columbia,160,27.2
9572,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Florida,8939,45.3
9589,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Georgia,3774,42
9606,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Hawaii,406,28.2
9623,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Idaho,649,43.2
9640,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Illinois,4218,32.6
9657,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Indiana,2558,39.5
9674,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Iowa,1266,37.8
9691,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Kansas,1174,40
9708,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Kentucky,2379,55.2
9725,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Louisiana,2409,54.9
9742,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Maine,628,43.4
9759,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Maryland,1465,25.6
9776,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Massachusetts,2040,29
9793,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Michigan,3685,35.7
9810,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Minnesota,2010,36.2
9827,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,1693,57.8
9844,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Missouri,2997,48.9
9861,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Montana,592,59.1
9878,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Nebraska,714,37.1
9895,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Nevada,1134,44
9912,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Hampshire,488,35.4
9929,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Jersey,2436,26.7
9946,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Mexico,1366,69.3
9963,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New York,5042,24.8
9980,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,North Carolina,4313,46.4
9997,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,North Dakota,342,47.2
10014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Ohio,5093,42.3
10031,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Oklahoma,2119,57.2
10048,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Oregon,1674,41.7
10065,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Pennsylvania,5787,42.1
10082,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Rhode Island,480,40.6
10099,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Carolina,2285,50.4
10116,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Dakota,381,43.4
10133,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Tennessee,3250,51.5
10150,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Texas,9189,40.4
10168,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,United States,121902,39.3
10185,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Utah,881,37.8
10202,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Vermont,306,44.5
10219,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Virginia,2820,36.2
10236,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Washington,2727,40.8
10253,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,West Virginia,1253,65.5
10270,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Wisconsin,2484,40.8
10287,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Wyoming,351,64.3
61,All Causes,All causes,Alabama,47707,959.7
79,All Causes,All causes,Alaska,3494,761.3
96,All Causes,All causes,Arizona,45823,714.5
114,All Causes,All causes,Arkansas,29322,927.3
132,All Causes,All causes,California,234766,677.9
150,All Causes,All causes,Colorado,31274,715.8
168,All Causes,All causes,Connecticut,28794,671.9
186,All Causes,All causes,Delaware,7622,793.5
204,All Causes,All causes,District of Columbia,5140,897.6
222,All Causes,All causes,Florida,170703,718.1
240,All Causes,All causes,Georgia,69640,864.1
258,All Causes,All causes,Hawaii,9501,613.6
276,All Causes,All causes,Idaho,10962,736.8
294,All Causes,All causes,Illinois,103471,782
312,All Causes,All causes,Indiana,56752,843.8
330,All Causes,All causes,Iowa,28541,752.6
348,All Causes,All causes,Kansas,24975,794.3
366,All Causes,All causes,Kentucky,41329,926.7
384,All Causes,All causes,Louisiana,41220,946
402,All Causes,All causes,Maine,12541,759.4
420,All Causes,All causes,Maryland,43892,769.6
438,All Causes,All causes,Massachusetts,53518,706.1
456,All Causes,All causes,Michigan,88445,812
474,All Causes,All causes,Minnesota,38499,674
492,All Causes,All causes,Mississippi,28984,982.8
510,All Causes,All causes,Missouri,56578,861.3
528,All Causes,All causes,Montana,8913,788.7
546,All Causes,All causes,Nebraska,15461,751.3
564,All Causes,All causes,Nevada,19335,828.7
582,All Causes,All causes,New Hampshire,10268,715.3
600,All Causes,All causes,New Jersey,70026,718.3
618,All Causes,All causes,New Mexico,16005,788.6
636,All Causes,All causes,New York,148698,693.7
654,All Causes,All causes,North Carolina,77283,828.1
672,All Causes,All causes,North Dakota,5871,713.3
690,All Causes,All causes,Ohio,109767,844.3
708,All Causes,All causes,Oklahoma,37014,956.5
726,All Causes,All causes,Oregon,31967,753.2
744,All Causes,All causes,Pennsylvania,127462,799.1
762,All Causes,All causes,Rhode Island,9738,742.9
780,All Causes,All causes,South Carolina,40289,867
798,All Causes,All causes,South Dakota,7083,731.9
816,All Causes,All causes,Tennessee,58820,913.4
834,All Causes,All causes,Texas,164914,803.6
852,All Causes,All causes,United States,2471984,774.9
870,All Causes,All causes,Utah,14040,703.8
888,All Causes,All causes,Vermont,5211,722.5
906,All Causes,All causes,Virginia,59100,776.7
924,All Causes,All causes,Washington,48627,734.3
942,All Causes,All causes,West Virginia,21557,964.3
960,All Causes,All causes,Wisconsin,46815,730.3
978,All Causes,All causes,Wyoming,4227,778.9
996,Alzheimer's disease (G30),Alzheimer's disease,Alabama,1518,32.1
1014,Alzheimer's disease (G30),Alzheimer's disease,Alaska,80,27
1032,Alzheimer's disease (G30),Alzheimer's disease,Arizona,2099,34
1050,Alzheimer's disease (G30),Alzheimer's disease,Arkansas,893,28.4
1068,Alzheimer's disease (G30),Alzheimer's disease,California,10098,29.5
1086,Alzheimer's disease (G30),Alzheimer's disease,Colorado,1353,33.4
1104,Alzheimer's disease (G30),Alzheimer's disease,Connecticut,839,17.8
1122,Alzheimer's disease (G30),Alzheimer's disease,Delaware,204,21.7
1140,Alzheimer's disease (G30),Alzheimer's disease,District of Columbia,132,22.5
1158,Alzheimer's disease (G30),Alzheimer's disease,Florida,4743,18.6
1176,Alzheimer's disease (G30),Alzheimer's disease,Georgia,1929,27.5
1194,Alzheimer's disease (G30),Alzheimer's disease,Hawaii,218,13.3
1212,Alzheimer's disease (G30),Alzheimer's disease,Idaho,393,27.2
1230,Alzheimer's disease (G30),Alzheimer's disease,Illinois,3192,23.6
1248,Alzheimer's disease (G30),Alzheimer's disease,Indiana,1971,29.3
1266,Alzheimer's disease (G30),Alzheimer's disease,Iowa,1332,31.5
1284,Alzheimer's disease (G30),Alzheimer's disease,Kansas,961,28.8
1302,Alzheimer's disease (G30),Alzheimer's disease,Kentucky,1370,32.3
1320,Alzheimer's disease (G30),Alzheimer's disease,Louisiana,1361,33.4
1338,Alzheimer's disease (G30),Alzheimer's disease,Maine,450,26.3
1356,Alzheimer's disease (G30),Alzheimer's disease,Maryland,1016,18.2
1374,Alzheimer's disease (G30),Alzheimer's disease,Massachusetts,1832,22.5
1392,Alzheimer's disease (G30),Alzheimer's disease,Michigan,2739,24.8
1410,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,1344,22.3
1428,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,916,32.9
1446,Alzheimer's disease (G30),Alzheimer's disease,Missouri,2010,30
1464,Alzheimer's disease (G30),Alzheimer's disease,Montana,294,25.4
1482,Alzheimer's disease (G30),Alzheimer's disease,Nebraska,610,27.3
1500,Alzheimer's disease (G30),Alzheimer's disease,Nevada,279,14.5
1518,Alzheimer's disease (G30),Alzheimer's disease,New Hampshire,393,27.4
1536,Alzheimer's disease (G30),Alzheimer's disease,New Jersey,1857,18.2
1554,Alzheimer's disease (G30),Alzheimer's disease,New Mexico,366,19
1572,Alzheimer's disease (G30),Alzheimer's disease,New York,2303,10.3
1590,Alzheimer's disease (G30),Alzheimer's disease,North Carolina,2624,29.8
1608,Alzheimer's disease (G30),Alzheimer's disease,North Dakota,312,33.1
1626,Alzheimer's disease (G30),Alzheimer's disease,Ohio,4285,32
1644,Alzheimer's disease (G30),Alzheimer's disease,Oklahoma,1061,28
1662,Alzheimer's disease (G30),Alzheimer's disease,Oregon,1302,29.8
1680,Alzheimer's disease (G30),Alzheimer's disease,Pennsylvania,3863,22.1
1698,Alzheimer's disease (G30),Alzheimer's disease,Rhode Island,359,24.4
1716,Alzheimer's disease (G30),Alzheimer's disease,South Carolina,1492,34.7
1734,Alzheimer's disease (G30),Alzheimer's disease,South Dakota,402,37.4
1752,Alzheimer's disease (G30),Alzheimer's disease,Tennessee,2423,39.9
1770,Alzheimer's disease (G30),Alzheimer's disease,Texas,5280,28.6
1788,Alzheimer's disease (G30),Alzheimer's disease,United States,82435,25.8
1806,Alzheimer's disease (G30),Alzheimer's disease,Utah,409,22.5
1824,Alzheimer's disease (G30),Alzheimer's disease,Vermont,218,29.8
1842,Alzheimer's disease (G30),Alzheimer's disease,Virginia,1763,24.6
1860,Alzheimer's disease (G30),Alzheimer's disease,Washington,3105,47.1
1878,Alzheimer's disease (G30),Alzheimer's disease,West Virginia,662,29.7
1896,Alzheimer's disease (G30),Alzheimer's disease,Wisconsin,1655,24.4
1914,Alzheimer's disease (G30),Alzheimer's disease,Wyoming,125,24.3
1932,Malignant neoplasms (C00-C97),Cancer,Alabama,10182,197.5
1950,Malignant neoplasms (C00-C97),Cancer,Alaska,867,181.1
