10285,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Wyoming,346,59.8
6628,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alaska,56,13.5
6646,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,537,7.9
6664,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arkansas,737,22.8
6682,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,California,3112,8.7
6700,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Colorado,426,9.6
6718,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Connecticut,599,13.4
6736,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Delaware,158,15.4
6754,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,District of Columbia,84,14.5
6773,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Florida,3297,12.9
6791,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Georgia,1753,21.3
6808,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Hawaii,208,12.8
6826,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Idaho,186,12.1
6844,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Illinois,2612,19.3
6862,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Indiana,1516,22
6880,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Iowa,323,8.1
6898,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Kansas,577,17.7
6916,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Kentucky,1079,23.8
6934,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Louisiana,1218,27.3
6952,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Maine,272,15.8
6970,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Maryland,803,13.6
6988,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Massachusetts,1381,17.5
7006,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Michigan,1720,15.3
7024,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Minnesota,897,15
7042,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Mississippi,738,24.7
7060,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Missouri,1305,19.2
7078,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Montana,133,11.3
7096,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Nebraska,290,13.4
7114,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Nevada,471,19.5
7132,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New Hampshire,206,14.2
7150,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New Jersey,1580,15.6
7168,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New Mexico,276,13.1
7186,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New York,2439,11
7204,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,North Carolina,1892,19.5
7222,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,North Dakota,104,11.5
7240,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Ohio,2066,15.4
7258,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Oklahoma,595,15
7276,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Oregon,400,8.9
7294,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Pennsylvania,2982,17.8
7312,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Rhode Island,199,14.5
7315,Cerebrovascular diseases (I60-I69),Stroke,Alaska,167,40.9
7331,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,South Carolina,963,19.9
7349,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,South Dakota,74,7.3
7367,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Tennessee,983,14.8
7385,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Texas,3878,18.4
7403,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,United States,50476,15.3
7421,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Utah,263,13.1
7439,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Vermont,50,6.7
7457,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Virginia,1595,20.2
7475,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Washington,552,8
7493,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,West Virginia,475,20.3
7511,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Wisconsin,1163,17.5
7529,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Wyoming,69,12.5
7547,Cerebrovascular diseases (I60-I69),Stroke,Alabama,2619,51.6
7582,Cerebrovascular diseases (I60-I69),Stroke,Arizona,2138,31.9
7600,Cerebrovascular diseases (I60-I69),Stroke,Arkansas,1741,53.8
7618,Cerebrovascular diseases (I60-I69),Stroke,California,13662,38.1
7636,Cerebrovascular diseases (I60-I69),Stroke,Colorado,1607,36.1
7654,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,1349,29.4
7672,Cerebrovascular diseases (I60-I69),Stroke,Delaware,407,40.7
7690,Cerebrovascular diseases (I60-I69),Stroke,District of Columbia,196,32.7
7708,Cerebrovascular diseases (I60-I69),Stroke,Florida,8432,32.8
7726,Cerebrovascular diseases (I60-I69),Stroke,Georgia,3762,46.3
7744,Cerebrovascular diseases (I60-I69),Stroke,Hawaii,605,35.8
7762,Cerebrovascular diseases (I60-I69),Stroke,Idaho,642,42
7780,Cerebrovascular diseases (I60-I69),Stroke,Illinois,5349,39.3
7798,Cerebrovascular diseases (I60-I69),Stroke,Indiana,3082,44.5
7816,Cerebrovascular diseases (I60-I69),Stroke,Iowa,1537,38
7834,Cerebrovascular diseases (I60-I69),Stroke,Kansas,1370,41.2
7852,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,1992,44.1
7870,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,1977,44.9
7888,Cerebrovascular diseases (I60-I69),Stroke,Maine,602,34.5
7906,Cerebrovascular diseases (I60-I69),Stroke,Maryland,2279,38.8
7924,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,2516,31.3
7942,Cerebrovascular diseases (I60-I69),Stroke,Michigan,4474,39.5
7960,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,2167,36.1
7978,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,1520,51.2
7996,Cerebrovascular diseases (I60-I69),Stroke,Missouri,3001,44
8014,Cerebrovascular diseases (I60-I69),Stroke,Montana,494,41.8
8032,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,876,40.5
8050,Cerebrovascular diseases (I60-I69),Stroke,Nevada,796,33.3
8068,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,500,33.5
8086,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,3402,33.4
8104,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,806,38.4
8122,Cerebrovascular diseases (I60-I69),Stroke,New York,6213,27.9
8140,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,4298,44.7
8158,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,382,42.9
8176,Cerebrovascular diseases (I60-I69),Stroke,Ohio,5755,42.6
8194,Cerebrovascular diseases (I60-I69),Stroke,Oklahoma,1980,50
8212,Cerebrovascular diseases (I60-I69),Stroke,Oregon,1793,40.1
8230,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,6701,39.3
8248,Cerebrovascular diseases (I60-I69),Stroke,Rhode Island,431,31.4
8266,Cerebrovascular diseases (I60-I69),Stroke,South Carolina,2293,47.9
8284,Cerebrovascular diseases (I60-I69),Stroke,South Dakota,416,39.9
8302,Cerebrovascular diseases (I60-I69),Stroke,Tennessee,3205,48.7
8320,Cerebrovascular diseases (I60-I69),Stroke,Texas,9180,44.4
8338,Cerebrovascular diseases (I60-I69),Stroke,United States,129476,39.1
8356,Cerebrovascular diseases (I60-I69),Stroke,Utah,739,37.1
8374,Cerebrovascular diseases (I60-I69),Stroke,Vermont,265,35.3
8392,Cerebrovascular diseases (I60-I69),Stroke,Virginia,3293,42.1
8410,Cerebrovascular diseases (I60-I69),Stroke,Washington,2548,37
,
8428,Cerebrovascular diseases (I60-I69),Stroke,West Virginia,1104,47.8
8446,Cerebrovascular diseases (I60-I69),Stroke,Wisconsin,2609,38.8
8464,Cerebrovascular diseases (I60-I69),Stroke,Wyoming,204,37.2
8482,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alabama,679,14
8500,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alaska,164,22.8
8518,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arizona,1093,17
8536,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arkansas,447,15.5
8554,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,California,3913,10.3
8572,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Colorado,865,16.8
8590,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Connecticut,353,9.4
8608,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Delaware,106,11.3
8626,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,District of Columbia,41,6.9
8644,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Florida,2789,13.7
8662,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Georgia,1133,11.7
8680,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Hawaii,207,15
8698,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Idaho,290,18.8
8716,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Illinois,1178,9
8734,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Indiana,864,13.1
8752,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Iowa,372,12.1
8770,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Kansas,401,14
8788,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Kentucky,631,14.2
8806,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Louisiana,557,12.3
8824,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Maine,186,13.2
8842,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Maryland,502,8.3
8860,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Massachusetts,598,8.8
8878,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Michigan,1263,12.5
8896,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Minnesota,606,11.2
8914,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Mississippi,388,13
8932,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Missouri,856,14
8950,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Montana,227,21.8
8968,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Nebraska,193,10.4
8986,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Nevada,547,19.8
9004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Hampshire,196,14.1
9022,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Jersey,719,7.7
9040,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Mexico,413,20.1
9058,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New York,1547,7.7
9076,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,North Carolina,1174,12
9094,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,North Dakota,106,15.6
9112,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Ohio,1439,12.2
9130,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Oklahoma,618,16.5
9148,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Oregon,685,17.1
9166,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Pennsylvania,1576,11.9
9184,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Rhode Island,129,12.3
9202,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,South Carolina,637,13.5
9220,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,South Dakota,140,17.5
9238,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Tennessee,943,14.6
9256,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Texas,2891,11.8
9274,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,United States,38364,12.1
9292,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Utah,473,18.3
9310,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Vermont,106,15.7
9328,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Virginia,963,11.7
9346,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Washington,957,13.9
9364,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,West Virginia,279,14.1
9382,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Wisconsin,793,13.4
9400,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Wyoming,131,22.4
9417,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alabama,2394,49.6
9434,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alaska,366,58.7
9451,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,3018,46.7
9468,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arkansas,1461,49.4
9485,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,California,10435,27.8
9502,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Colorado,2106,43.5
9519,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Connecticut,1337,33.6
9536,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Delaware,357,39.2
9553,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,District of Columbia,212,35.1
9570,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Florida,8875,43.1
9587,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Georgia,3745,40.7
9604,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Hawaii,432,29.6
9621,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Idaho,654,42.1
9638,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Illinois,3997,30.4
9655,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Indiana,2534,38.5
9672,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Iowa,1273,37.2
9689,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Kansas,1317,44
9706,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Kentucky,2632,60.5
9723,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Louisiana,1999,44.4
9740,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Maine,540,36.6
9757,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Maryland,1446,24.7
9774,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Massachusetts,2060,28.5
9791,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Michigan,3770,36.2
9808,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Minnesota,2103,36.7
9825,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,1685,56.8
9842,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Missouri,2975,47.9
9859,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Montana,548,53.2
9876,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Nebraska,700,35.8
9893,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Nevada,1088,41.3
9910,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Hampshire,517,37.3
9927,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Jersey,2486,26.7
9944,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Mexico,1233,60.7
9961,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New York,5004,24.2
9978,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,North Carolina,4144,43.2
9995,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,North Dakota,285,38.8
10012,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Ohio,5124,42.4
10029,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Oklahoma,2288,60.3
10046,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Oregon,1566,37.8
10063,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Pennsylvania,5751,41.1
10080,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Rhode Island,475,40.1
10097,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Carolina,2274,48.9
10114,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Dakota,393,44.5
10131,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Tennessee,3539,54.9
10148,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Texas,9212,39
10166,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,United States,120859,38
10183,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Utah,970,40.6
10200,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Vermont,298,42.7
10217,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Virginia,2527,31.6
10234,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Washington,2609,37.6
10251,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,West Virginia,1234,63.7
10268,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Wisconsin,2525,40.8
10285,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Wyoming,346,59.8
59,All Causes,All causes,Alabama,48038,939.7
77,All Causes,All causes,Alaska,3728,771.5
94,All Causes,All causes,Arizona,46762,693.1
112,All Causes,All causes,Arkansas,28916,892.7
130,All Causes,All causes,California,234012,646.7
148,All Causes,All causes,Colorado,31465,682.7
166,All Causes,All causes,Connecticut,28692,652.9
184,All Causes,All causes,Delaware,7706,769.9
202,All Causes,All causes,District of Columbia,4672,792.4
220,All Causes,All causes,Florida,173791,701.1
238,All Causes,All causes,Georgia,71263,845.4
256,All Causes,All causes,Hawaii,9617,589.6
274,All Causes,All causes,Idaho,11429,731.6
292,All Causes,All causes,Illinois,99931,736.9
310,All Causes,All causes,Indiana,56743,820.6
328,All Causes,All causes,Iowa,27745,721.7
346,All Causes,All causes,Kansas,24502,762.2
364,All Causes,All causes,Kentucky,41983,915
382,All Causes,All causes,Louisiana,40667,903.8
400,All Causes,All causes,Maine,12750,749.6
418,All Causes,All causes,Maryland,43325,728.6
436,All Causes,All causes,Massachusetts,52583,675
454,All Causes,All causes,Michigan,88021,786.2
472,All Causes,All causes,Minnesota,38972,661.5
490,All Causes,All causes,Mississippi,28965,962
508,All Causes,All causes,Missouri,55281,819.5
526,All Causes,All causes,Montana,8827,754.7
544,All Causes,All causes,Nebraska,15171,717.8
562,All Causes,All causes,Nevada,19623,795.4
580,All Causes,All causes,New Hampshire,10201,690.4
598,All Causes,All causes,New Jersey,69495,691.1
616,All Causes,All causes,New Mexico,15931,749
634,All Causes,All causes,New York,146432,665.5
652,All Causes,All causes,North Carolina,78773,804.9
670,All Causes,All causes,North Dakota,5944,704.3
688,All Causes,All causes,Ohio,108711,815.7
706,All Causes,All causes,Oklahoma,36529,915.5
724,All Causes,All causes,Oregon,31890,723.1
742,All Causes,All causes,Pennsylvania,124596,765.9
760,All Causes,All causes,Rhode Island,9579,721.7
778,All Causes,All causes,South Carolina,41614,854.8
796,All Causes,All causes,South Dakota,7100,715.1
814,All Causes,All causes,Tennessee,59578,890.8
832,All Causes,All causes,Texas,166527,772.3
850,All Causes,All causes,United States,2468435,747
868,All Causes,All causes,Utah,14776,703.2
886,All Causes,All causes,Vermont,5380,718.7
904,All Causes,All causes,Virginia,59032,741.6
922,All Causes,All causes,Washington,48146,692.3
940,All Causes,All causes,West Virginia,21275,933.6
958,All Causes,All causes,Wisconsin,47308,719
976,All Causes,All causes,Wyoming,4438,778.8
994,Alzheimer's disease (G30),Alzheimer's disease,Alabama,1523,31.2
1012,Alzheimer's disease (G30),Alzheimer's disease,Alaska,85,25.9
1030,Alzheimer's disease (G30),Alzheimer's disease,Arizona,2327,35.3
1048,Alzheimer's disease (G30),Alzheimer's disease,Arkansas,955,29.6
1066,Alzheimer's disease (G30),Alzheimer's disease,California,10856,30.1
1084,Alzheimer's disease (G30),Alzheimer's disease,Colorado,1334,31.1
1102,Alzheimer's disease (G30),Alzheimer's disease,Connecticut,820,17.1
1120,Alzheimer's disease (G30),Alzheimer's disease,Delaware,215,21.9
1138,Alzheimer's disease (G30),Alzheimer's disease,District of Columbia,114,18.7
1156,Alzheimer's disease (G30),Alzheimer's disease,Florida,4831,18.1
1174,Alzheimer's disease (G30),Alzheimer's disease,Georgia,2080,28.3
1192,Alzheimer's disease (G30),Alzheimer's disease,Hawaii,189,10.5
1210,Alzheimer's disease (G30),Alzheimer's disease,Idaho,410,26.8
1228,Alzheimer's disease (G30),Alzheimer's disease,Illinois,2927,20.9
1246,Alzheimer's disease (G30),Alzheimer's disease,Indiana,1940,27.8
1264,Alzheimer's disease (G30),Alzheimer's disease,Iowa,1411,32.9
1282,Alzheimer's disease (G30),Alzheimer's disease,Kansas,825,24.2
1300,Alzheimer's disease (G30),Alzheimer's disease,Kentucky,1464,33.5
1318,Alzheimer's disease (G30),Alzheimer's disease,Louisiana,1295,30.8
1336,Alzheimer's disease (G30),Alzheimer's disease,Maine,502,28.6
1354,Alzheimer's disease (G30),Alzheimer's disease,Maryland,986,16.8
1372,Alzheimer's disease (G30),Alzheimer's disease,Massachusetts,1773,21.2
1390,Alzheimer's disease (G30),Alzheimer's disease,Michigan,2736,24
1408,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,1451,23.4
1426,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,927,32.6
1444,Alzheimer's disease (G30),Alzheimer's disease,Missouri,1986,28.8
1462,Alzheimer's disease (G30),Alzheimer's disease,Montana,302,25.2
1480,Alzheimer's disease (G30),Alzheimer's disease,Nebraska,565,24.9
1498,Alzheimer's disease (G30),Alzheimer's disease,Nevada,296,14.2
1516,Alzheimer's disease (G30),Alzheimer's disease,New Hampshire,396,26.9
1534,Alzheimer's disease (G30),Alzheimer's disease,New Jersey,1878,17.7
1552,Alzheimer's disease (G30),Alzheimer's disease,New Mexico,343,16.8
1570,Alzheimer's disease (G30),Alzheimer's disease,New York,2616,11.3
1588,Alzheimer's disease (G30),Alzheimer's disease,North Carolina,2817,30.3
1606,Alzheimer's disease (G30),Alzheimer's disease,North Dakota,361,37.2
1624,Alzheimer's disease (G30),Alzheimer's disease,Ohio,4109,29.7
1642,Alzheimer's disease (G30),Alzheimer's disease,Oklahoma,1015,26.1
1660,Alzheimer's disease (G30),Alzheimer's disease,Oregon,1300,28.5
1678,Alzheimer's disease (G30),Alzheimer's disease,Pennsylvania,3591,20
1696,Alzheimer's disease (G30),Alzheimer's disease,Rhode Island,338,22.6
1714,Alzheimer's disease (G30),Alzheimer's disease,South Carolina,1570,34.7
1732,Alzheimer's disease (G30),Alzheimer's disease,South Dakota,398,35.9
1750,Alzheimer's disease (G30),Alzheimer's disease,Tennessee,2440,38.5
1768,Alzheimer's disease (G30),Alzheimer's disease,Texas,5209,26.8
1786,Alzheimer's disease (G30),Alzheimer's disease,United States,83494,25.1
1804,Alzheimer's disease (G30),Alzheimer's disease,Utah,375,19.3
1822,Alzheimer's disease (G30),Alzheimer's disease,Vermont,238,30.8
1840,Alzheimer's disease (G30),Alzheimer's disease,Virginia,1848,24.5
1858,Alzheimer's disease (G30),Alzheimer's disease,Washington,3025,43.6
1876,Alzheimer's disease (G30),Alzheimer's disease,West Virginia,594,26
1894,Alzheimer's disease (G30),Alzheimer's disease,Wisconsin,1762,25.3
1912,Alzheimer's disease (G30),Alzheimer's disease,Wyoming,146,27.2
1930,Malignant neoplasms (C00-C97),Cancer,Alabama,10196,191.7
1948,Malignant neoplasms (C00-C97),Cancer,Alaska,884,176.9
