10293,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Wyoming,289,58.1
6636,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alaska,21,6.8
6654,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,622,11.9
6672,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arkansas,601,20.4
6690,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,California,2164,7.2
6708,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Colorado,417,11.9
6726,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Connecticut,554,14
6744,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Delaware,117,14.5
6763,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,District of Columbia,70,12.5
6781,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Florida,2201,10.2
6798,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Georgia,1335,20.4
6816,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Hawaii,136,10.3
6834,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Idaho,86,7
6852,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Illinois,2328,19
6870,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Indiana,1222,20.1
6888,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Iowa,261,7.1
6906,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Kansas,517,17.3
6924,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Kentucky,813,20.4
6942,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Louisiana,983,23.9
6960,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Maine,232,15.4
6978,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Maryland,630,12.6
6996,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Massachusetts,1297,18.1
7014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Michigan,1618,16.4
7032,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Minnesota,649,12.6
7050,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Mississippi,580,21.2
7068,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Missouri,1076,17.6
7086,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Montana,105,10.5
7122,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Nevada,372,20.7
7140,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New Hampshire,141,11.6
7158,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New Jersey,1662,18.4
7176,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New Mexico,220,12.9
7194,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New York,2465,12.3
7212,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,North Carolina,1437,18.4
7230,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,North Dakota,57,6.9
7248,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Ohio,2027,16.9
7266,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Oklahoma,500,13.9
7284,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Oregon,266,7.2
7302,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Pennsylvania,2944,19.3
7321,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Rhode Island,142,11.2
7339,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,South Carolina,781,20.1
7357,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,South Dakota,128,13.9
7375,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Tennessee,586,10.4
7393,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Texas,2166,12.7
7411,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,United States,40974,14.4
7429,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Utah,184,11.7
7447,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Vermont,53,8.3
7465,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Virginia,1236,19
7483,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Washington,306,5.4
7501,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,West Virginia,462,21.6
7519,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Wisconsin,852,14.5
7537,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Wyoming,43,9.2
7555,Cerebrovascular diseases (I60-I69),Stroke,Alabama,3201,71.2
7572,Cerebrovascular diseases (I60-I69),Stroke,Alaska,158,56
7590,Cerebrovascular diseases (I60-I69),Stroke,Arizona,2535,49.1
7608,Cerebrovascular diseases (I60-I69),Stroke,Arkansas,2232,75.7
7626,Cerebrovascular diseases (I60-I69),Stroke,California,17626,59.3
7644,Cerebrovascular diseases (I60-I69),Stroke,Colorado,1915,55.7
7662,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,1861,46
7680,Cerebrovascular diseases (I60-I69),Stroke,Delaware,405,51.4
7698,Cerebrovascular diseases (I60-I69),Stroke,District of Columbia,279,49.7
7716,Cerebrovascular diseases (I60-I69),Stroke,Florida,10269,46.9
7734,Cerebrovascular diseases (I60-I69),Stroke,Georgia,4261,66.5
7752,Cerebrovascular diseases (I60-I69),Stroke,Hawaii,812,62.1
7770,Cerebrovascular diseases (I60-I69),Stroke,Idaho,736,60.2
7788,Cerebrovascular diseases (I60-I69),Stroke,Illinois,7183,58.3
7806,Cerebrovascular diseases (I60-I69),Stroke,Indiana,3717,61
7824,Cerebrovascular diseases (I60-I69),Stroke,Iowa,2226,58.5
7842,Cerebrovascular diseases (I60-I69),Stroke,Kansas,1845,60.4
7860,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,2554,64.9
7878,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,2595,63.8
7896,Cerebrovascular diseases (I60-I69),Stroke,Maine,823,54.5
7914,Cerebrovascular diseases (I60-I69),Stroke,Maryland,2811,57.5
7932,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,3559,49.2
7950,Cerebrovascular diseases (I60-I69),Stroke,Michigan,5814,59
7968,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,2706,51.7
7986,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,1926,70.9
8004,Cerebrovascular diseases (I60-I69),Stroke,Missouri,3885,63.1
8022,Cerebrovascular diseases (I60-I69),Stroke,Montana,639,63
8040,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,1103,55.2
8058,Cerebrovascular diseases (I60-I69),Stroke,Nevada,976,57.7
8076,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,627,51.3
8094,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,4016,44.3
8112,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,715,42.2
8130,Cerebrovascular diseases (I60-I69),Stroke,New York,7625,37.9
8148,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,5259,68.8
8166,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,469,55.4
8184,Cerebrovascular diseases (I60-I69),Stroke,Ohio,7252,60.3
8202,Cerebrovascular diseases (I60-I69),Stroke,Oklahoma,2427,67.5
8220,Cerebrovascular diseases (I60-I69),Stroke,Oregon,2645,70.4
8238,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,8579,55.6
8256,Cerebrovascular diseases (I60-I69),Stroke,Rhode Island,605,46.7
8274,Cerebrovascular diseases (I60-I69),Stroke,South Carolina,2822,74.4
8292,Cerebrovascular diseases (I60-I69),Stroke,South Dakota,518,54.9
8310,Cerebrovascular diseases (I60-I69),Stroke,Tennessee,3980,71.6
8328,Cerebrovascular diseases (I60-I69),Stroke,Texas,10548,63.6
8346,Cerebrovascular diseases (I60-I69),Stroke,United States,162672,57.2
8364,Cerebrovascular diseases (I60-I69),Stroke,Utah,903,58.1
8382,Cerebrovascular diseases (I60-I69),Stroke,Vermont,335,52
8400,Cerebrovascular diseases (I60-I69),Stroke,Virginia,3960,62.4
8418,Cerebrovascular diseases (I60-I69),Stroke,Washington,3753,66.6
8436,Cerebrovascular diseases (I60-I69),Stroke,West Virginia,1260,59.3
8454,Cerebrovascular diseases (I60-I69),Stroke,Wisconsin,3479,58.4
8472,Cerebrovascular diseases (I60-I69),Stroke,Wyoming,243,52.8
8490,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alabama,514,11.5
8508,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alaska,132,20.8
8526,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arizona,886,16.6
8544,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arkansas,377,14
8562,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,California,3228,9.6
8580,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Colorado,727,16.2
8598,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Connecticut,260,7.3
8616,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Delaware,74,9.1
8634,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,District of Columbia,31,5.2
8652,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Florida,2338,13.3
8670,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Georgia,909,11.1
8688,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Hawaii,120,9.5
8706,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Idaho,202,15.5
8724,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Illinois,1145,9.2
8742,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Indiana,743,12.1
8760,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Iowa,314,10.7
8778,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Kansas,345,12.7
8796,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Kentucky,540,13
8814,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Louisiana,499,11.2
8832,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Maine,166,12.5
8850,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Maryland,477,8.8
8868,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Massachusetts,436,6.6
8886,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Michigan,1106,11.1
8904,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Minnesota,497,9.8
8922,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Mississippi,343,12.2
8940,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Missouri,693,12.1
8958,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Montana,184,20
8976,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Nebraska,201,11.8
8994,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Nevada,423,19.7
9012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Hampshire,132,10.3
9030,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Jersey,553,6.3
9048,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Mexico,349,19.2
9066,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New York,1228,6.3
9084,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,North Carolina,986,11.8
9102,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,North Dakota,91,14.3
9120,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Ohio,1287,11.2
9138,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Oklahoma,501,14.4
9156,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Oregon,518,14.4
9174,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Pennsylvania,1341,10.7
9192,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Rhode Island,86,7.9
9210,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,South Carolina,440,10.8
9228,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,South Dakota,94,12.3
9246,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Tennessee,778,13.3
9264,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Texas,2311,11.1
9282,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,United States,31655,11
9300,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Utah,340,16.2
9318,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Vermont,92,14.3
9336,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Virginia,799,10.9
9354,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Washington,811,13.4
9372,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,West Virginia,276,14.9
9390,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Wisconsin,627,11.3
9408,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Wyoming,105,20.8
9425,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alabama,2228,49.6
9442,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alaska,346,59.2
9459,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,2577,48.6
9476,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arkansas,1311,47.6
9493,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,California,10107,30.1
9510,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Colorado,1812,43.1
9527,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Connecticut,1182,32.5
9544,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Delaware,292,36.4
9561,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,District of Columbia,200,34.6
9578,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Florida,7396,42
9595,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Georgia,3333,42.3
9612,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Hawaii,393,30.9
9629,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Idaho,611,47.1
9646,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Illinois,4222,33.8
9663,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Indiana,2148,34.9
9680,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Iowa,1093,33.6
9697,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Kansas,1139,40.8
9714,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Kentucky,2090,51.3
9731,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Louisiana,2115,48.1
9748,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Maine,511,38.1
9765,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Maryland,1332,25.2
9782,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Massachusetts,1413,20.7
9799,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Michigan,3285,33
9816,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Minnesota,1928,37.6
9833,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,1642,58.5
9850,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Missouri,2641,45.6
9867,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Montana,524,55.6
9884,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Nebraska,762,41.7
9901,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Nevada,860,41.7
9918,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Hampshire,357,28.5
9935,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Jersey,2599,29.8
9952,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Mexico,1105,61.4
9969,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New York,4663,23.9
9986,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,North Carolina,3700,45.3
10003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,North Dakota,246,35.1
10020,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Ohio,4146,35.8
10037,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Oklahoma,1580,44.9
10054,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Oregon,1397,38.4
10071,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Pennsylvania,4728,35.9
10088,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Rhode Island,277,23.4
10105,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Carolina,1972,48.7
10122,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Dakota,348,43.5
10139,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Tennessee,2744,47.7
10156,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Texas,8232,40.4
10174,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,United States,106742,37.1
10191,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Utah,714,35.8
10208,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Vermont,240,37.8
10225,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Virginia,2479,35.2
10242,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Washington,2203,36.8
10259,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,West Virginia,956,50.9
10276,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Wisconsin,2274,40.1
10293,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Wyoming,289,58.1
67,All Causes,All causes,Alabama,46069,1013.4
84,All Causes,All causes,Alaska,3030,802.4
102,All Causes,All causes,Arizona,42816,811.2
120,All Causes,All causes,Arkansas,28513,975.2
138,All Causes,All causes,California,234565,770
156,All Causes,All causes,Colorado,29210,804.4
174,All Causes,All causes,Connecticut,30122,766.1
192,All Causes,All causes,Delaware,6861,849.3
210,All Causes,All causes,District of Columbia,5851,1034.1
228,All Causes,All causes,Florida,167814,796.2
246,All Causes,All causes,Georgia,65449,961.6
264,All Causes,All causes,Hawaii,8801,673.4
282,All Causes,All causes,Idaho,9923,798.8
300,All Causes,All causes,Illinois,106667,866.7
318,All Causes,All causes,Indiana,55396,906.1
336,All Causes,All causes,Iowa,27978,779.9
354,All Causes,All causes,Kansas,25021,851.3
372,All Causes,All causes,Kentucky,40697,1009.7
390,All Causes,All causes,Louisiana,41984,1008.5
408,All Causes,All causes,Maine,12694,853.7
426,All Causes,All causes,Maryland,43970,872.3
444,All Causes,All causes,Massachusetts,56928,806
462,All Causes,All causes,Michigan,87795,885.7
480,All Causes,All causes,Minnesota,38510,751.3
498,All Causes,All causes,Mississippi,28853,1051.6
516,All Causes,All causes,Missouri,55940,922.3
534,All Causes,All causes,Montana,8506,854.4
552,All Causes,All causes,Nebraska,15738,820.2
570,All Causes,All causes,Nevada,16927,922.3
588,All Causes,All causes,New Hampshire,9853,796
606,All Causes,All causes,New Jersey,74009,821.7
624,All Causes,All causes,New Mexico,14344,823.8
642,All Causes,All causes,New York,158118,791.4
660,All Causes,All causes,North Carolina,72027,912.6
678,All Causes,All causes,North Dakota,5892,755.5
696,All Causes,All causes,Ohio,109766,916.7
714,All Causes,All causes,Oklahoma,35502,986.4
732,All Causes,All causes,Oregon,31119,839.6
750,All Causes,All causes,Pennsylvania,130223,874.1
768,All Causes,All causes,Rhode Island,10246,823
786,All Causes,All causes,South Carolina,37736,964.3
804,All Causes,All causes,South Dakota,6898,778.6
822,All Causes,All causes,Tennessee,56606,995.3
840,All Causes,All causes,Texas,155524,888.4
858,All Causes,All causes,United States,2443387,855.9
876,All Causes,All causes,Utah,13116,794
894,All Causes,All causes,Vermont,5075,786.8
912,All Causes,All causes,Virginia,57196,865.9
930,All Causes,All causes,Washington,45338,795
948,All Causes,All causes,West Virginia,21016,999
966,All Causes,All causes,Wisconsin,46981,806.1
984,All Causes,All causes,Wyoming,4174,878.2
1002,Alzheimer's disease (G30),Alzheimer's disease,Alabama,1189,27
1020,Alzheimer's disease (G30),Alzheimer's disease,Alaska,61,25.8
1038,Alzheimer's disease (G30),Alzheimer's disease,Arizona,1433,28.7
1056,Alzheimer's disease (G30),Alzheimer's disease,Arkansas,551,18.6
1074,Alzheimer's disease (G30),Alzheimer's disease,California,5421,18.6
1092,Alzheimer's disease (G30),Alzheimer's disease,Colorado,954,29
1110,Alzheimer's disease (G30),Alzheimer's disease,Connecticut,570,13.6
1128,Alzheimer's disease (G30),Alzheimer's disease,Delaware,128,16.7
1146,Alzheimer's disease (G30),Alzheimer's disease,District of Columbia,107,19
1164,Alzheimer's disease (G30),Alzheimer's disease,Florida,4052,18.1
1182,Alzheimer's disease (G30),Alzheimer's disease,Georgia,1525,25.5
1200,Alzheimer's disease (G30),Alzheimer's disease,Hawaii,141,10.9
1218,Alzheimer's disease (G30),Alzheimer's disease,Idaho,318,26.1
1236,Alzheimer's disease (G30),Alzheimer's disease,Illinois,2398,19.3
1254,Alzheimer's disease (G30),Alzheimer's disease,Indiana,1475,24.3
1272,Alzheimer's disease (G30),Alzheimer's disease,Iowa,899,22.6
1290,Alzheimer's disease (G30),Alzheimer's disease,Kansas,755,24.1
1308,Alzheimer's disease (G30),Alzheimer's disease,Kentucky,1013,26.3
1326,Alzheimer's disease (G30),Alzheimer's disease,Louisiana,1111,28.5
1344,Alzheimer's disease (G30),Alzheimer's disease,Maine,513,33.6
1362,Alzheimer's disease (G30),Alzheimer's disease,Maryland,866,18.4
1380,Alzheimer's disease (G30),Alzheimer's disease,Massachusetts,1570,21.2
1398,Alzheimer's disease (G30),Alzheimer's disease,Michigan,1958,20
1416,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,1192,22.3
1434,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,574,21.6
1452,Alzheimer's disease (G30),Alzheimer's disease,Missouri,1187,19
1470,Alzheimer's disease (G30),Alzheimer's disease,Montana,285,27.9
1488,Alzheimer's disease (G30),Alzheimer's disease,Nebraska,460,22.3
1506,Alzheimer's disease (G30),Alzheimer's disease,Nevada,253,17.3
1524,Alzheimer's disease (G30),Alzheimer's disease,New Hampshire,311,25.6
1542,Alzheimer's disease (G30),Alzheimer's disease,New Jersey,1522,16.7
1560,Alzheimer's disease (G30),Alzheimer's disease,New Mexico,325,19.9
1578,Alzheimer's disease (G30),Alzheimer's disease,New York,1803,8.9
1596,Alzheimer's disease (G30),Alzheimer's disease,North Carolina,1962,26.6
1614,Alzheimer's disease (G30),Alzheimer's disease,North Dakota,294,33.7
1632,Alzheimer's disease (G30),Alzheimer's disease,Ohio,2599,21.7
1650,Alzheimer's disease (G30),Alzheimer's disease,Oklahoma,754,21.1
1668,Alzheimer's disease (G30),Alzheimer's disease,Oregon,1124,29.6
1686,Alzheimer's disease (G30),Alzheimer's disease,Pennsylvania,2823,17.8
1704,Alzheimer's disease (G30),Alzheimer's disease,Rhode Island,264,19.5
1722,Alzheimer's disease (G30),Alzheimer's disease,South Carolina,967,27.1
1740,Alzheimer's disease (G30),Alzheimer's disease,South Dakota,167,17
1758,Alzheimer's disease (G30),Alzheimer's disease,Tennessee,1299,24
1776,Alzheimer's disease (G30),Alzheimer's disease,Texas,3793,23.9
1794,Alzheimer's disease (G30),Alzheimer's disease,United States,58866,20.8
1812,Alzheimer's disease (G30),Alzheimer's disease,Utah,303,19.9
1830,Alzheimer's disease (G30),Alzheimer's disease,Vermont,163,25.2
1848,Alzheimer's disease (G30),Alzheimer's disease,Virginia,1368,22.4
1866,Alzheimer's disease (G30),Alzheimer's disease,Washington,2195,39
1884,Alzheimer's disease (G30),Alzheimer's disease,West Virginia,405,19.2
1902,Alzheimer's disease (G30),Alzheimer's disease,Wisconsin,1344,22
1920,Alzheimer's disease (G30),Alzheimer's disease,Wyoming,122,27
1938,Malignant neoplasms (C00-C97),Cancer,Alabama,9698,208.3
1956,Malignant neoplasms (C00-C97),Cancer,Alaska,715,189.8
1974,Malignant neoplasms (C00-C97),Cancer,Arizona,9359,173.2
1992,Malignant neoplasms (C00-C97),Cancer,Arkansas,6282,212.8
