10294,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Wyoming,272,55.5
6637,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alaska,24,7.2
6655,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,644,12.5
6673,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arkansas,521,17.7
6691,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,California,1994,6.8
6709,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Colorado,391,11.4
6727,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Connecticut,585,15.1
6745,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Delaware,108,13.9
6764,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,District of Columbia,79,13.9
6782,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Florida,2172,10.1
6799,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Georgia,1362,21.1
6817,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Hawaii,123,9.6
6835,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Idaho,95,8
6853,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Illinois,2178,17.9
6871,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Indiana,1149,19.1
6889,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Iowa,220,6
6907,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Kansas,498,16.6
6925,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Kentucky,807,20.4
6943,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Louisiana,993,24.3
6961,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Maine,208,14
6979,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Maryland,593,12.1
6997,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Massachusetts,1207,17.1
7015,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Michigan,1533,15.8
7033,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Minnesota,729,14.3
7051,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Mississippi,602,22.2
7069,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Missouri,991,16.3
7087,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Montana,128,12.9
7123,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Nevada,376,21.6
7141,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New Hampshire,136,11.4
7159,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New Jersey,1495,16.8
7177,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New Mexico,172,10.3
7195,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New York,2421,12.2
7213,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,North Carolina,1332,17.4
7231,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,North Dakota,50,6.2
7249,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Ohio,1912,16.1
7267,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Oklahoma,567,15.8
7285,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Oregon,331,9.1
7303,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Pennsylvania,2838,18.7
7322,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Rhode Island,118,9.4
7340,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,South Carolina,632,16.5
7358,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,South Dakota,103,11.2
7376,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Tennessee,624,11.2
7394,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Texas,2269,13.6
7412,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,United States,39480,14.1
7430,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Utah,178,11.5
7448,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Vermont,86,13.5
7466,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Virginia,1128,17.8
7484,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Washington,279,5
7502,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,West Virginia,391,18.3
7520,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Wisconsin,791,13.5
7538,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Wyoming,54,11.7
7556,Cerebrovascular diseases (I60-I69),Stroke,Alabama,2998,66.9
7573,Cerebrovascular diseases (I60-I69),Stroke,Alaska,158,57.9
7591,Cerebrovascular diseases (I60-I69),Stroke,Arizona,2480,49
7609,Cerebrovascular diseases (I60-I69),Stroke,Arkansas,2256,76.8
7627,Cerebrovascular diseases (I60-I69),Stroke,California,18088,62.1
7645,Cerebrovascular diseases (I60-I69),Stroke,Colorado,1825,54.7
7663,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,2003,50.1
7681,Cerebrovascular diseases (I60-I69),Stroke,Delaware,383,50.1
7699,Cerebrovascular diseases (I60-I69),Stroke,District of Columbia,265,47.1
7717,Cerebrovascular diseases (I60-I69),Stroke,Florida,10414,48.2
7735,Cerebrovascular diseases (I60-I69),Stroke,Georgia,4312,68.3
7753,Cerebrovascular diseases (I60-I69),Stroke,Hawaii,766,60.6
7771,Cerebrovascular diseases (I60-I69),Stroke,Idaho,781,65.4
7789,Cerebrovascular diseases (I60-I69),Stroke,Illinois,7230,59.1
7807,Cerebrovascular diseases (I60-I69),Stroke,Indiana,3877,64.3
7825,Cerebrovascular diseases (I60-I69),Stroke,Iowa,2218,59.1
7843,Cerebrovascular diseases (I60-I69),Stroke,Kansas,1848,60.9
7861,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,2557,65.2
7879,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,2638,65.4
7897,Cerebrovascular diseases (I60-I69),Stroke,Maine,822,55.2
7915,Cerebrovascular diseases (I60-I69),Stroke,Maryland,2882,60.2
7933,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,3535,49.3
7951,Cerebrovascular diseases (I60-I69),Stroke,Michigan,5701,58.8
7969,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,2727,52.8
7987,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,1935,71.5
8005,Cerebrovascular diseases (I60-I69),Stroke,Missouri,3796,62
8023,Cerebrovascular diseases (I60-I69),Stroke,Montana,578,58.1
8041,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,1130,57.5
8059,Cerebrovascular diseases (I60-I69),Stroke,Nevada,913,55.4
8077,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,633,52.9
8095,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,4007,44.8
8113,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,824,50.1
8131,Cerebrovascular diseases (I60-I69),Stroke,New York,7706,38.8
8149,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,5401,72.1
8167,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,507,60.8
8185,Cerebrovascular diseases (I60-I69),Stroke,Ohio,6891,58.1
8203,Cerebrovascular diseases (I60-I69),Stroke,Oklahoma,2384,66.4
8221,Cerebrovascular diseases (I60-I69),Stroke,Oregon,2588,70.2
8239,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,8619,56.4
8257,Cerebrovascular diseases (I60-I69),Stroke,Rhode Island,614,48.2
8275,Cerebrovascular diseases (I60-I69),Stroke,South Carolina,2832,76.2
8293,Cerebrovascular diseases (I60-I69),Stroke,South Dakota,490,52.9
8311,Cerebrovascular diseases (I60-I69),Stroke,Tennessee,4037,73.1
8329,Cerebrovascular diseases (I60-I69),Stroke,Texas,10612,65
8347,Cerebrovascular diseases (I60-I69),Stroke,United States,163538,58.4
8365,Cerebrovascular diseases (I60-I69),Stroke,Utah,870,57.2
8383,Cerebrovascular diseases (I60-I69),Stroke,Vermont,323,50.9
8401,Cerebrovascular diseases (I60-I69),Stroke,Virginia,4129,66.3
8419,Cerebrovascular diseases (I60-I69),Stroke,Washington,3765,68.1
8437,Cerebrovascular diseases (I60-I69),Stroke,West Virginia,1272,60.1
8455,Cerebrovascular diseases (I60-I69),Stroke,Wisconsin,3658,62.4
8473,Cerebrovascular diseases (I60-I69),Stroke,Wyoming,260,56.7
8491,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alabama,512,11.4
8509,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alaska,102,15.9
8527,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arizona,767,14.8
8545,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arkansas,382,14.3
8563,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,California,2831,8.5
8581,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Colorado,722,16.5
8599,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Connecticut,283,8.1
8617,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Delaware,108,13.5
8635,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,District of Columbia,40,6.5
8653,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Florida,2314,13.5
8671,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Georgia,935,11.4
8689,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Hawaii,136,10.9
8707,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Idaho,210,16.3
8725,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Illinois,1139,9.2
8743,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Indiana,715,11.7
8761,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Iowa,304,10.2
8779,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Kansas,293,10.9
8797,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Kentucky,495,12.1
8815,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Louisiana,493,11.2
8833,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Maine,161,12.1
8851,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Maryland,454,8.4
8869,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Massachusetts,426,6.5
8887,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Michigan,1051,10.5
8905,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Minnesota,480,9.6
8923,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Mississippi,328,11.7
8941,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Missouri,725,12.8
8959,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Montana,175,19.3
8977,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Nebraska,187,10.9
8995,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Nevada,387,18.7
9013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Hampshire,167,13.2
9031,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Jersey,588,6.8
9049,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Mexico,362,20.3
9067,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New York,1253,6.5
9085,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,North Carolina,997,12
9103,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,North Dakota,79,12.7
9121,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Ohio,1219,10.6
9139,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Oklahoma,515,14.9
9157,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Oregon,505,14.4
9175,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Pennsylvania,1276,10.2
9193,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Rhode Island,88,8.1
9211,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,South Carolina,467,11.4
9229,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,South Dakota,105,14
9247,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Tennessee,711,12.2
9265,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Texas,2225,10.9
9283,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,United States,30622,10.7
9301,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Utah,321,15.5
9319,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Vermont,72,11.4
9337,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Virginia,797,11
9355,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Washington,712,11.9
9373,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,West Virginia,286,15
9391,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Wisconsin,639,11.7
9409,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Wyoming,83,16.4
9426,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alabama,2211,49.5
9443,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alaska,345,60.5
9460,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,2475,47.6
9477,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arkansas,1277,46.5
9494,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,California,8132,24.5
9511,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Colorado,1720,41.6
9528,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Connecticut,1056,29.5
9545,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Delaware,290,36.6
9562,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,District of Columbia,223,38.4
9579,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Florida,6969,40.5
9596,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Georgia,3396,43.8
9613,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Hawaii,372,29.8
9630,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Idaho,568,44.2
9647,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Illinois,4077,32.8
9664,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Indiana,2185,35.8
9681,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Iowa,1051,32.5
9698,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Kansas,1156,41.4
9715,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Kentucky,1990,49.1
9732,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Louisiana,2029,46.5
9749,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Maine,490,36.3
9766,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Maryland,1339,25.8
9783,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Massachusetts,1506,22.2
9800,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Michigan,3291,33.3
9817,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Minnesota,1797,35.4
9834,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,1571,56
9851,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Missouri,2455,42.5
9868,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Montana,468,50.1
9885,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Nebraska,633,34.8
9902,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Nevada,739,37
9919,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Hampshire,374,30.3
9936,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Jersey,2405,27.8
9953,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Mexico,1020,57.7
9970,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New York,4982,25.7
9987,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,North Carolina,3438,42.6
10004,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,North Dakota,238,33.9
10021,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Ohio,3857,33.4
10038,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Oklahoma,1700,48.5
10055,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Oregon,1313,36.9
10072,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Pennsylvania,4552,34.6
10089,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Rhode Island,293,25.3
10106,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Carolina,1960,49
10123,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Dakota,382,47.3
10140,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Tennessee,2709,47.3
10157,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Texas,7920,39.7
10175,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,United States,101537,35.7
10192,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Utah,643,32.5
10209,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Vermont,230,36.8
10226,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Virginia,2432,35.2
10243,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Washington,2072,35.2
10260,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,West Virginia,834,44.7
10277,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Wisconsin,2100,37.5
10294,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Wyoming,272,55.5
68,All Causes,All causes,Alabama,45316,1002.1
85,All Causes,All causes,Alaska,2974,831.3
103,All Causes,All causes,Arizona,41058,795.9
121,All Causes,All causes,Arkansas,27759,955.4
139,All Causes,All causes,California,234044,783.2
157,All Causes,All causes,Colorado,28294,796.1
175,All Causes,All causes,Connecticut,29827,772.1
193,All Causes,All causes,Delaware,7112,903.1
211,All Causes,All causes,District of Columbia,5951,1049.9
229,All Causes,All causes,Florida,167269,806.1
247,All Causes,All causes,Georgia,64485,966.4
265,All Causes,All causes,Hawaii,8394,660.4
283,All Causes,All causes,Idaho,9753,803.5
301,All Causes,All causes,Illinois,105430,863.5
319,All Causes,All causes,Indiana,55198,912.7
337,All Causes,All causes,Iowa,27791,780.1
355,All Causes,All causes,Kansas,24647,844.4
373,All Causes,All causes,Kentucky,39861,997.1
391,All Causes,All causes,Louisiana,41757,1013.1
409,All Causes,All causes,Maine,12421,848.7
427,All Causes,All causes,Maryland,43839,888
445,All Causes,All causes,Massachusetts,56754,811.4
463,All Causes,All causes,Michigan,86424,884
481,All Causes,All causes,Minnesota,37735,748.2
499,All Causes,All causes,Mississippi,28259,1034.3
517,All Causes,All causes,Missouri,54982,913.4
535,All Causes,All causes,Montana,8265,844.1
553,All Causes,All causes,Nebraska,15174,796.6
571,All Causes,All causes,Nevada,16285,923.5
589,All Causes,All causes,New Hampshire,9815,809.3
607,All Causes,All causes,New Jersey,74710,840.3
625,All Causes,All causes,New Mexico,14129,829.5
643,All Causes,All causes,New York,159240,806.6
661,All Causes,All causes,North Carolina,70934,917.1
679,All Causes,All causes,North Dakota,6048,780.2
697,All Causes,All causes,Ohio,108027,912.4
715,All Causes,All causes,Oklahoma,34682,968.5
733,All Causes,All causes,Oregon,30158,830.5
751,All Causes,All causes,Pennsylvania,129729,878.5
769,All Causes,All causes,Rhode Island,10021,816.9
787,All Causes,All causes,South Carolina,36612,949.6
805,All Causes,All causes,South Dakota,6923,790
823,All Causes,All causes,Tennessee,55151,979.5
841,All Causes,All causes,Texas,152779,888.9
859,All Causes,All causes,United States,2416425,858.8
877,All Causes,All causes,Utah,12662,785.2
895,All Causes,All causes,Vermont,5201,819.6
913,All Causes,All causes,Virginia,56280,869.9
931,All Causes,All causes,Washington,44642,799.4
949,All Causes,All causes,West Virginia,20967,1000.9
967,All Causes,All causes,Wisconsin,46628,812.5
985,All Causes,All causes,Wyoming,4029,858.8
1003,Alzheimer's disease (G30),Alzheimer's disease,Alabama,1103,25.1
1021,Alzheimer's disease (G30),Alzheimer's disease,Alaska,44,18.9
1039,Alzheimer's disease (G30),Alzheimer's disease,Arizona,1108,22.7
1057,Alzheimer's disease (G30),Alzheimer's disease,Arkansas,452,15.3
1075,Alzheimer's disease (G30),Alzheimer's disease,California,4935,17.2
1093,Alzheimer's disease (G30),Alzheimer's disease,Colorado,852,26.4
1111,Alzheimer's disease (G30),Alzheimer's disease,Connecticut,573,14
1129,Alzheimer's disease (G30),Alzheimer's disease,Delaware,135,18
1147,Alzheimer's disease (G30),Alzheimer's disease,District of Columbia,99,17.5
1165,Alzheimer's disease (G30),Alzheimer's disease,Florida,3643,16.4
1183,Alzheimer's disease (G30),Alzheimer's disease,Georgia,1419,24.1
1201,Alzheimer's disease (G30),Alzheimer's disease,Hawaii,122,9.8
1219,Alzheimer's disease (G30),Alzheimer's disease,Idaho,294,24.7
1237,Alzheimer's disease (G30),Alzheimer's disease,Illinois,2163,17.5
1255,Alzheimer's disease (G30),Alzheimer's disease,Indiana,1231,20.5
1273,Alzheimer's disease (G30),Alzheimer's disease,Iowa,863,21.8
1291,Alzheimer's disease (G30),Alzheimer's disease,Kansas,642,20.5
1309,Alzheimer's disease (G30),Alzheimer's disease,Kentucky,966,25.1
1327,Alzheimer's disease (G30),Alzheimer's disease,Louisiana,957,24.6
1345,Alzheimer's disease (G30),Alzheimer's disease,Maine,471,31.3
1363,Alzheimer's disease (G30),Alzheimer's disease,Maryland,948,20.5
1381,Alzheimer's disease (G30),Alzheimer's disease,Massachusetts,1533,20.9
1399,Alzheimer's disease (G30),Alzheimer's disease,Michigan,1803,18.8
1417,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,1173,22.1
1435,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,449,16.8
1453,Alzheimer's disease (G30),Alzheimer's disease,Missouri,1106,17.8
1471,Alzheimer's disease (G30),Alzheimer's disease,Montana,249,24.9
1489,Alzheimer's disease (G30),Alzheimer's disease,Nebraska,430,21
1507,Alzheimer's disease (G30),Alzheimer's disease,Nevada,211,14.9
1525,Alzheimer's disease (G30),Alzheimer's disease,New Hampshire,305,25.6
1543,Alzheimer's disease (G30),Alzheimer's disease,New Jersey,1376,15.3
1561,Alzheimer's disease (G30),Alzheimer's disease,New Mexico,297,18.6
1579,Alzheimer's disease (G30),Alzheimer's disease,New York,1705,8.5
1597,Alzheimer's disease (G30),Alzheimer's disease,North Carolina,1786,24.6
1615,Alzheimer's disease (G30),Alzheimer's disease,North Dakota,224,25.5
1633,Alzheimer's disease (G30),Alzheimer's disease,Ohio,2367,20
1651,Alzheimer's disease (G30),Alzheimer's disease,Oklahoma,682,19
1669,Alzheimer's disease (G30),Alzheimer's disease,Oregon,1030,27.6
1687,Alzheimer's disease (G30),Alzheimer's disease,Pennsylvania,2753,17.6
1705,Alzheimer's disease (G30),Alzheimer's disease,Rhode Island,251,18.8
1723,Alzheimer's disease (G30),Alzheimer's disease,South Carolina,881,24.9
1741,Alzheimer's disease (G30),Alzheimer's disease,South Dakota,156,16
1759,Alzheimer's disease (G30),Alzheimer's disease,Tennessee,1148,21.2
1777,Alzheimer's disease (G30),Alzheimer's disease,Texas,3439,21.9
1795,Alzheimer's disease (G30),Alzheimer's disease,United States,53852,19.3
1813,Alzheimer's disease (G30),Alzheimer's disease,Utah,314,21
1831,Alzheimer's disease (G30),Alzheimer's disease,Vermont,149,23.3
1849,Alzheimer's disease (G30),Alzheimer's disease,Virginia,1184,19.8
1867,Alzheimer's disease (G30),Alzheimer's disease,Washington,2050,37.1
1885,Alzheimer's disease (G30),Alzheimer's disease,West Virginia,398,19
1903,Alzheimer's disease (G30),Alzheimer's disease,Wisconsin,1269,21.1
1921,Alzheimer's disease (G30),Alzheimer's disease,Wyoming,114,25.4
1939,Malignant neoplasms (C00-C97),Cancer,Alabama,9801,213
1957,Malignant neoplasms (C00-C97),Cancer,Alaska,689,193.7
1975,Malignant neoplasms (C00-C97),Cancer,Arizona,9143,173.8
1993,Malignant neoplasms (C00-C97),Cancer,Arkansas,6092,208.8
