10281,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Wyoming,361,60.9
6624,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alaska,45,10.1
6642,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,325,4.1
6660,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arkansas,672,19.2
6678,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,California,3119,7.7
6696,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Colorado,448,8.5
6714,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Connecticut,605,12.9
6732,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Delaware,173,14.8
6750,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,District of Columbia,49,8
6769,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Florida,3076,10.6
6787,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Georgia,1742,18.5
6804,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Hawaii,220,11.8
6822,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Idaho,137,8
6840,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Illinois,2517,17.2
6858,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Indiana,1392,18.7
6876,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Iowa,313,7.6
6894,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Kansas,569,16.6
6912,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Kentucky,968,19.5
6930,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Louisiana,1217,24.9
6948,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Maine,223,11.7
6966,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Maryland,751,11.5
6984,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Massachusetts,1228,14.5
7002,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Michigan,1853,15.2
7020,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Minnesota,676,10.4
7038,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Mississippi,701,21.3
7056,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Missouri,1452,19.6
7074,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Montana,125,9.7
7092,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Nebraska,265,11.5
7128,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New Hampshire,167,10.2
7146,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New Jersey,1502,13.8
7164,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New Mexico,267,11.3
7182,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New York,2207,9.3
7200,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,North Carolina,1791,16.3
7218,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,North Dakota,104,11
7236,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Ohio,2002,14.1
7254,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Oklahoma,604,14.2
7272,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Oregon,378,7.7
7290,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Pennsylvania,2798,15.7
7308,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Rhode Island,135,9.4
7327,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,South Carolina,837,15.1
7345,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,South Dakota,72,6.5
7363,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Tennessee,1036,14.1
7381,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Texas,4008,16.5
7399,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,United States,48146,13.2
7417,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Utah,393,17.2
7435,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Vermont,37,4.5
7453,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Virginia,1553,17.6
7471,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Washington,481,6.2
7489,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,West Virginia,479,19.6
7507,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Wisconsin,980,13.5
7525,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Wyoming,78,12.2
7543,Cerebrovascular diseases (I60-I69),Stroke,Alabama,2663,48.3
7561,Cerebrovascular diseases (I60-I69),Stroke,Alaska,157,32.3
7578,Cerebrovascular diseases (I60-I69),Stroke,Arizona,2235,28.3
7596,Cerebrovascular diseases (I60-I69),Stroke,Arkansas,1583,45.4
7614,Cerebrovascular diseases (I60-I69),Stroke,California,13731,33.9
7632,Cerebrovascular diseases (I60-I69),Stroke,Colorado,1714,33.4
7650,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,1266,26.3
7668,Cerebrovascular diseases (I60-I69),Stroke,Delaware,439,38.8
7686,Cerebrovascular diseases (I60-I69),Stroke,District of Columbia,214,33.6
7704,Cerebrovascular diseases (I60-I69),Stroke,Florida,9770,33
7722,Cerebrovascular diseases (I60-I69),Stroke,Georgia,3948,42.6
7740,Cerebrovascular diseases (I60-I69),Stroke,Hawaii,655,34.1
7758,Cerebrovascular diseases (I60-I69),Stroke,Idaho,640,36.8
7776,Cerebrovascular diseases (I60-I69),Stroke,Illinois,5489,37.4
7794,Cerebrovascular diseases (I60-I69),Stroke,Indiana,3107,41.7
7812,Cerebrovascular diseases (I60-I69),Stroke,Iowa,1433,34
7830,Cerebrovascular diseases (I60-I69),Stroke,Kansas,1363,39
7848,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,2050,41.8
7866,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,2230,45.6
7884,Cerebrovascular diseases (I60-I69),Stroke,Maine,628,33.2
7902,Cerebrovascular diseases (I60-I69),Stroke,Maryland,2469,38
7920,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,2460,28.7
7938,Cerebrovascular diseases (I60-I69),Stroke,Michigan,4596,37.9
7956,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,2202,34
7974,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,1584,48.8
7992,Cerebrovascular diseases (I60-I69),Stroke,Missouri,3030,41
8010,Cerebrovascular diseases (I60-I69),Stroke,Montana,480,36.4
8028,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,798,34.7
8046,Cerebrovascular diseases (I60-I69),Stroke,Nevada,948,33.8
8064,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,474,28.9
8082,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,3419,31.4
8100,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,822,34.7
8118,Cerebrovascular diseases (I60-I69),Stroke,New York,6212,26.1
8136,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,4702,43
8154,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,325,35.5
8172,Cerebrovascular diseases (I60-I69),Stroke,Ohio,5791,40
8190,Cerebrovascular diseases (I60-I69),Stroke,Oklahoma,1847,43
8208,Cerebrovascular diseases (I60-I69),Stroke,Oregon,1821,37.4
8226,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,6576,36.7
8244,Cerebrovascular diseases (I60-I69),Stroke,Rhode Island,373,25.6
8262,Cerebrovascular diseases (I60-I69),Stroke,South Carolina,2393,44.2
8280,Cerebrovascular diseases (I60-I69),Stroke,South Dakota,439,38.8
8298,Cerebrovascular diseases (I60-I69),Stroke,Tennessee,3326,45.8
8316,Cerebrovascular diseases (I60-I69),Stroke,Texas,9898,41.6
8334,Cerebrovascular diseases (I60-I69),Stroke,United States,133103,36.5
8352,Cerebrovascular diseases (I60-I69),Stroke,Utah,856,37.9
8370,Cerebrovascular diseases (I60-I69),Stroke,Vermont,266,31.7
8388,Cerebrovascular diseases (I60-I69),Stroke,Virginia,3229,37
8406,Cerebrovascular diseases (I60-I69),Stroke,Washington,2649,34.3
8424,Cerebrovascular diseases (I60-I69),Stroke,West Virginia,1103,45.3
8442,Cerebrovascular diseases (I60-I69),Stroke,Wisconsin,2511,34.6
8460,Cerebrovascular diseases (I60-I69),Stroke,Wyoming,189,30.2
8478,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alabama,715,14.5
8496,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alaska,167,22.1
8514,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arizona,1244,18
8532,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arkansas,515,17.3
8550,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,California,4214,10.5
8568,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Colorado,1083,19.9
8586,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Connecticut,379,9.8
8604,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Delaware,126,13.2
8622,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,District of Columbia,52,7.8
8640,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Florida,3035,13.9
8658,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Georgia,1295,12.6
8676,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Hawaii,204,13.8
8694,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Idaho,320,20
8712,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Illinois,1398,10.5
8730,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Indiana,948,14.3
8748,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Iowa,407,12.9
8766,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Kansas,455,15.7
8784,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Kentucky,728,16
8802,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Louisiana,679,14.3
8820,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Maine,220,15.7
8838,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Maryland,606,9.8
8856,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Massachusetts,596,8.2
8874,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Michigan,1354,13.3
8892,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Minnesota,686,12.2
8910,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Mississippi,380,12.5
8928,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Missouri,1017,16.3
8946,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Montana,251,23.9
8964,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Nebraska,251,13.4
8982,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Nevada,573,19.6
9000,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Hampshire,247,17.8
9018,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Jersey,786,8.3
9036,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Mexico,449,21
9054,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New York,1700,8.1
9072,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,North Carolina,1352,13.1
9090,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,North Dakota,137,17.8
9108,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Ohio,1491,12.6
9126,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Oklahoma,736,19.1
9144,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Oregon,782,18.6
9162,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Pennsylvania,1817,13.3
9180,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Rhode Island,113,10.1
9198,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,South Carolina,753,15.2
9216,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,South Dakota,141,17.1
9234,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Tennessee,997,14.8
9252,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Texas,3254,12.2
9270,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,United States,42826,13
9288,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Utah,559,20.5
9306,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Vermont,124,18.7
9324,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Virginia,1123,12.9
9342,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Washington,1119,15.2
9360,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,West Virginia,359,18.1
9378,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Wisconsin,769,13.1
9396,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Wyoming,120,20.6
9413,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alabama,2463,49.3
9430,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alaska,379,55
9447,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,3322,47
9464,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arkansas,1458,47.4
9481,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,California,11804,29.2
9498,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Colorado,2517,47.1
9515,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Connecticut,1641,40.9
9532,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Delaware,425,43.7
9549,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,District of Columbia,217,33.1
9566,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Florida,9432,41.4
9583,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Georgia,3963,40.1
9600,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Hawaii,476,30.1
9617,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Idaho,765,46.5
9634,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Illinois,4644,34.4
9651,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Indiana,2974,43.9
9668,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Iowa,1517,42.1
9685,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Kansas,1377,44.1
9702,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Kentucky,2621,58.3
9719,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Louisiana,2344,49.8
9736,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Maine,690,45.8
9753,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Maryland,1674,26.6
9770,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Massachusetts,2668,36.6
9787,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Michigan,4422,41.7
9804,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Minnesota,2385,39.4
9821,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,1712,56.2
9838,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Missouri,3110,48.7
9855,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Montana,581,52.6
9872,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Nebraska,781,38.6
9889,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Nevada,1166,40.2
9906,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Hampshire,716,50.5
9923,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Jersey,2970,30.9
9940,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Mexico,1534,72.1
9957,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New York,5945,27.6
9974,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,North Carolina,4557,44.4
9991,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,North Dakota,349,43.3
10008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Ohio,6178,50.8
10025,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Oklahoma,2421,60.4
10042,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Oregon,1803,41
10059,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Pennsylvania,6640,46.8
10076,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Rhode Island,592,49.2
10093,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Carolina,2436,48.2
10110,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Dakota,462,49.2
10127,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Tennessee,3686,54.2
10144,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Texas,9723,37.3
10162,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,United States,135928,40.5
10179,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Utah,1167,45.5
10196,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Vermont,322,44.4
10213,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Virginia,3146,36.8
10230,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Washington,2997,40.1
10247,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,West Virginia,1380,71
10264,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Wisconsin,3015,46.9
10281,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Wyoming,361,60.9
55,All Causes,All causes,Alabama,50215,909.1
73,All Causes,All causes,Alaska,4128,736.8
90,All Causes,All causes,Arizona,51538,661.7
108,All Causes,All causes,Arkansas,30467,883.7
126,All Causes,All causes,California,245929,605.7
144,All Causes,All causes,Colorado,35237,664.4
162,All Causes,All causes,Connecticut,29860,646.5
180,All Causes,All causes,Delaware,8260,734
198,All Causes,All causes,District of Columbia,4723,743.8
216,All Causes,All causes,Florida,185956,662
234,All Causes,All causes,Georgia,76887,801.9
252,All Causes,All causes,Hawaii,10767,588.7
270,All Causes,All causes,Idaho,12613,723.8
288,All Causes,All causes,Illinois,105293,726
306,All Causes,All causes,Indiana,60940,822.3
324,All Causes,All causes,Iowa,29190,722.9
342,All Causes,All causes,Kansas,25793,759.3
360,All Causes,All causes,Kentucky,44838,906.3
378,All Causes,All causes,Louisiana,43869,894.2
396,All Causes,All causes,Maine,13510,739
414,All Causes,All causes,Maryland,45867,699.5
432,All Causes,All causes,Massachusetts,55200,663
450,All Causes,All causes,Michigan,93914,783.7
468,All Causes,All causes,Minnesota,41445,647
486,All Causes,All causes,Mississippi,30557,937.6
504,All Causes,All causes,Missouri,58320,807
522,All Causes,All causes,Montana,9381,732.1
540,All Causes,All causes,Nebraska,15978,718.2
558,All Causes,All causes,Nevada,21793,749.2
576,All Causes,All causes,New Hampshire,11516,706.2
594,All Causes,All causes,New Jersey,71316,665.7
612,All Causes,All causes,New Mexico,17579,749.6
630,All Causes,All causes,New York,149944,636.5
648,All Causes,All causes,North Carolina,85367,775.9
666,All Causes,All causes,North Dakota,6184,692.7
684,All Causes,All causes,Ohio,114509,810
702,All Causes,All causes,Oklahoma,38464,897.5
720,All Causes,All causes,Oregon,34151,706.7
738,All Causes,All causes,Pennsylvania,128434,750.2
756,All Causes,All causes,Rhode Island,9770,700.9
774,All Causes,All causes,South Carolina,45454,829.1
792,All Causes,All causes,South Dakota,7507,710.4
810,All Causes,All causes,Tennessee,64661,880
828,All Causes,All causes,Texas,183912,745.3
846,All Causes,All causes,United States,2626418,724.6
864,All Causes,All causes,Utah,16719,709.6
882,All Causes,All causes,Vermont,5623,694.8
900,All Causes,All causes,Virginia,63598,717.5
918,All Causes,All causes,Washington,52099,672.9
936,All Causes,All causes,West Virginia,22186,929.1
954,All Causes,All causes,Wisconsin,50291,712.1
972,All Causes,All causes,Wyoming,4666,742.4
990,Alzheimer's disease (G30),Alzheimer's disease,Alabama,1885,35.3
1008,Alzheimer's disease (G30),Alzheimer's disease,Alaska,68,17.2
1026,Alzheimer's disease (G30),Alzheimer's disease,Arizona,2485,31.6
1044,Alzheimer's disease (G30),Alzheimer's disease,Arkansas,1193,34.8
1062,Alzheimer's disease (G30),Alzheimer's disease,California,12644,30.9
1080,Alzheimer's disease (G30),Alzheimer's disease,Colorado,1364,27.4
1098,Alzheimer's disease (G30),Alzheimer's disease,Connecticut,923,18.4
1116,Alzheimer's disease (G30),Alzheimer's disease,Delaware,188,16.6
1134,Alzheimer's disease (G30),Alzheimer's disease,District of Columbia,119,18.3
1152,Alzheimer's disease (G30),Alzheimer's disease,Florida,5874,18.8
1170,Alzheimer's disease (G30),Alzheimer's disease,Georgia,2670,31.7
1188,Alzheimer's disease (G30),Alzheimer's disease,Hawaii,326,15
1206,Alzheimer's disease (G30),Alzheimer's disease,Idaho,376,22.4
1224,Alzheimer's disease (G30),Alzheimer's disease,Illinois,3266,21.9
1242,Alzheimer's disease (G30),Alzheimer's disease,Indiana,2204,29.4
1260,Alzheimer's disease (G30),Alzheimer's disease,Iowa,1313,29.6
1278,Alzheimer's disease (G30),Alzheimer's disease,Kansas,790,21.9
1296,Alzheimer's disease (G30),Alzheimer's disease,Kentucky,1523,32.1
1314,Alzheimer's disease (G30),Alzheimer's disease,Louisiana,1670,36
1332,Alzheimer's disease (G30),Alzheimer's disease,Maine,434,22.7
1350,Alzheimer's disease (G30),Alzheimer's disease,Maryland,934,14.5
1368,Alzheimer's disease (G30),Alzheimer's disease,Massachusetts,1688,19
1386,Alzheimer's disease (G30),Alzheimer's disease,Michigan,3349,27
1404,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,1628,24.2
1422,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,1098,35.2
1440,Alzheimer's disease (G30),Alzheimer's disease,Missouri,2053,27.4
1458,Alzheimer's disease (G30),Alzheimer's disease,Montana,253,19.2
1476,Alzheimer's disease (G30),Alzheimer's disease,Nebraska,515,21.9
1494,Alzheimer's disease (G30),Alzheimer's disease,Nevada,606,23.8
1512,Alzheimer's disease (G30),Alzheimer's disease,New Hampshire,396,24
1530,Alzheimer's disease (G30),Alzheimer's disease,New Jersey,1962,17.4
1548,Alzheimer's disease (G30),Alzheimer's disease,New Mexico,442,18.9
1566,Alzheimer's disease (G30),Alzheimer's disease,New York,2639,10.7
1584,Alzheimer's disease (G30),Alzheimer's disease,North Carolina,3246,30.5
1602,Alzheimer's disease (G30),Alzheimer's disease,North Dakota,364,36.2
1620,Alzheimer's disease (G30),Alzheimer's disease,Ohio,4083,27.7
1638,Alzheimer's disease (G30),Alzheimer's disease,Oklahoma,1227,28.9
1656,Alzheimer's disease (G30),Alzheimer's disease,Oregon,1411,28.5
1674,Alzheimer's disease (G30),Alzheimer's disease,Pennsylvania,3486,18.3
1692,Alzheimer's disease (G30),Alzheimer's disease,Rhode Island,403,25.9
1710,Alzheimer's disease (G30),Alzheimer's disease,South Carolina,1938,37.4
1728,Alzheimer's disease (G30),Alzheimer's disease,South Dakota,434,36.2
1746,Alzheimer's disease (G30),Alzheimer's disease,Tennessee,2672,38.1
1764,Alzheimer's disease (G30),Alzheimer's disease,Texas,6772,30
1782,Alzheimer's disease (G30),Alzheimer's disease,United States,93541,25.4
1800,Alzheimer's disease (G30),Alzheimer's disease,Utah,584,26.7
1818,Alzheimer's disease (G30),Alzheimer's disease,Vermont,266,31.9
1836,Alzheimer's disease (G30),Alzheimer's disease,Virginia,1775,20.8
1854,Alzheimer's disease (G30),Alzheimer's disease,Washington,3344,43.6
1872,Alzheimer's disease (G30),Alzheimer's disease,West Virginia,620,25.5
1890,Alzheimer's disease (G30),Alzheimer's disease,Wisconsin,1876,25
1908,Alzheimer's disease (G30),Alzheimer's disease,Wyoming,162,26.6
1926,Malignant neoplasms (C00-C97),Cancer,Alabama,10286,177.6
1944,Malignant neoplasms (C00-C97),Cancer,Alaska,972,164.2
1962,Malignant neoplasms (C00-C97),Cancer,Arizona,11455,142.7
1980,Malignant neoplasms (C00-C97),Cancer,Arkansas,6546,183.1
