10295,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Wyoming,245,50.8
6638,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alaska,30,11.6
6656,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,614,12.2
6674,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arkansas,500,17.3
6692,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,California,1785,6.2
6710,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Colorado,357,10.8
6728,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Connecticut,524,13.6
6746,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Delaware,111,14.4
6765,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,District of Columbia,84,14.8
6783,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Florida,1888,8.9
6800,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Georgia,1263,20
6818,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Hawaii,113,9.2
6836,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Idaho,96,8.2
6854,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Illinois,2128,17.7
6872,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Indiana,1084,18.2
6890,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Iowa,313,8.6
6908,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Kansas,478,16.2
6926,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Kentucky,756,19.3
6944,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Louisiana,920,22.8
6962,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Maine,175,12
6980,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Maryland,594,12.4
6998,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Massachusetts,1231,17.6
7016,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Michigan,1433,15
7034,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Minnesota,661,13.2
7052,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Mississippi,612,22.6
7070,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Missouri,907,15
7088,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Montana,116,12
7124,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Nevada,329,21
7142,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New Hampshire,106,9
7160,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New Jersey,1495,17
7178,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New Mexico,152,9.3
7196,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New York,2440,12.5
7214,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,North Carolina,1315,17.6
7232,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,North Dakota,67,8
7250,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Ohio,1829,15.6
7268,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Oklahoma,536,15
7286,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Oregon,295,8.2
7304,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Pennsylvania,2677,17.8
7323,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Rhode Island,123,9.9
7341,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,South Carolina,539,14.5
7359,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,South Dakota,130,14.7
7377,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Tennessee,565,10.2
7395,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Texas,1870,11.4
7413,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,United States,37251,13.5
7431,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Utah,170,11.3
7449,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Vermont,62,10
7467,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Virginia,1118,17.9
7485,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Washington,293,5.4
7503,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,West Virginia,378,17.9
7521,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Wisconsin,751,13.1
7539,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Wyoming,45,9.9
7557,Cerebrovascular diseases (I60-I69),Stroke,Alabama,3183,71.5
7574,Cerebrovascular diseases (I60-I69),Stroke,Alaska,170,66.1
7592,Cerebrovascular diseases (I60-I69),Stroke,Arizona,2648,53.8
7610,Cerebrovascular diseases (I60-I69),Stroke,Arkansas,2255,77.2
7628,Cerebrovascular diseases (I60-I69),Stroke,California,18185,64
7646,Cerebrovascular diseases (I60-I69),Stroke,Colorado,1907,58.7
7664,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,2011,51.4
7682,Cerebrovascular diseases (I60-I69),Stroke,Delaware,430,57.6
7700,Cerebrovascular diseases (I60-I69),Stroke,District of Columbia,252,44.4
7718,Cerebrovascular diseases (I60-I69),Stroke,Florida,10532,49.6
7736,Cerebrovascular diseases (I60-I69),Stroke,Georgia,4625,74.8
7754,Cerebrovascular diseases (I60-I69),Stroke,Hawaii,747,61.4
7772,Cerebrovascular diseases (I60-I69),Stroke,Idaho,720,61.8
7790,Cerebrovascular diseases (I60-I69),Stroke,Illinois,7429,61.3
7808,Cerebrovascular diseases (I60-I69),Stroke,Indiana,4247,71.5
7826,Cerebrovascular diseases (I60-I69),Stroke,Iowa,2187,58.3
7844,Cerebrovascular diseases (I60-I69),Stroke,Kansas,1830,60.6
7862,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,2637,67.7
7880,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,2533,63.5
7898,Cerebrovascular diseases (I60-I69),Stroke,Maine,833,57
7916,Cerebrovascular diseases (I60-I69),Stroke,Maryland,2955,63.4
7934,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,3669,51.5
7952,Cerebrovascular diseases (I60-I69),Stroke,Michigan,5864,61.6
7970,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,2820,55.9
7988,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,1999,74.1
8006,Cerebrovascular diseases (I60-I69),Stroke,Missouri,3940,65.1
8024,Cerebrovascular diseases (I60-I69),Stroke,Montana,583,60.1
8042,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,1091,55.8
8060,Cerebrovascular diseases (I60-I69),Stroke,Nevada,872,56.5
8078,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,662,56.4
8096,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,4316,49
8114,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,813,50.6
8132,Cerebrovascular diseases (I60-I69),Stroke,New York,8006,40.9
8150,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,5749,78.5
8168,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,456,55.6
8186,Cerebrovascular diseases (I60-I69),Stroke,Ohio,7175,61.2
8204,Cerebrovascular diseases (I60-I69),Stroke,Oklahoma,2493,69.5
8222,Cerebrovascular diseases (I60-I69),Stroke,Oregon,2585,71.6
8240,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,8919,59
8258,Cerebrovascular diseases (I60-I69),Stroke,Rhode Island,577,45.6
8276,Cerebrovascular diseases (I60-I69),Stroke,South Carolina,2956,81.4
8294,Cerebrovascular diseases (I60-I69),Stroke,South Dakota,560,61.6
8312,Cerebrovascular diseases (I60-I69),Stroke,Tennessee,4266,78.5
8330,Cerebrovascular diseases (I60-I69),Stroke,Texas,10684,66.5
8348,Cerebrovascular diseases (I60-I69),Stroke,United States,167661,60.9
8366,Cerebrovascular diseases (I60-I69),Stroke,Utah,975,66
8384,Cerebrovascular diseases (I60-I69),Stroke,Vermont,343,54.9
8402,Cerebrovascular diseases (I60-I69),Stroke,Virginia,4104,67.4
8420,Cerebrovascular diseases (I60-I69),Stroke,Washington,3714,68.7
8438,Cerebrovascular diseases (I60-I69),Stroke,West Virginia,1296,61.3
8456,Cerebrovascular diseases (I60-I69),Stroke,Wisconsin,3598,62.2
8474,Cerebrovascular diseases (I60-I69),Stroke,Wyoming,260,58.3
8492,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alabama,583,13.1
8510,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alaska,137,21.5
8528,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arizona,784,15.6
8546,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arkansas,349,13
8564,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,California,2969,9.1
8582,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Colorado,613,14.3
8600,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Connecticut,304,8.8
8618,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Delaware,82,10.4
8636,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,District of Columbia,23,3.8
8654,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Florida,2086,12.4
8672,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Georgia,847,10.7
8690,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Hawaii,137,11.2
8708,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Idaho,167,13.3
8726,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Illinois,1003,8.1
8744,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Indiana,683,11.3
8762,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Iowa,289,9.8
8780,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Kansas,325,12.2
8798,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Kentucky,521,12.8
8816,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Louisiana,468,10.7
8834,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Maine,154,11.8
8852,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Maryland,474,9
8870,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Massachusetts,387,6
8888,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Michigan,974,9.9
8906,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Minnesota,440,8.9
8924,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Mississippi,294,10.5
8942,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Missouri,699,12.5
8960,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Montana,158,17.5
8978,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Nebraska,193,11.3
8996,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Nevada,400,20.2
9014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Hampshire,131,10.3
9032,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Jersey,560,6.6
9050,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Mexico,327,18.3
9068,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New York,1132,5.9
9086,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,North Carolina,971,12
9104,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,North Dakota,68,10.4
9122,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Ohio,1088,9.5
9140,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Oklahoma,497,14.6
9158,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Oregon,493,14.1
9176,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Pennsylvania,1356,10.8
9194,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Rhode Island,75,7.1
9212,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,South Carolina,443,11.1
9230,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,South Dakota,95,12.7
9248,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Tennessee,730,12.7
9266,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Texas,2053,10.2
9284,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,United States,29350,10.4
9302,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Utah,298,14.7
9320,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Vermont,77,12.3
9338,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Virginia,768,10.8
9356,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Washington,727,12.4
9374,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,West Virginia,245,13.2
9392,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Wisconsin,590,10.9
9410,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Wyoming,83,16.8
9427,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alabama,2093,47
9444,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alaska,343,64.5
9461,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,2326,46.3
9478,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arkansas,1267,46.5
9495,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,California,8577,26.5
9512,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Colorado,1702,42.6
9529,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Connecticut,1175,32.8
9546,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Delaware,290,37.5
9563,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,District of Columbia,204,35.7
9580,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Florida,6267,37.3
9597,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Georgia,3103,40.8
9614,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Hawaii,343,28.2
9631,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Idaho,518,41.5
9648,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Illinois,4041,32.8
9665,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Indiana,2139,35.4
9682,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Iowa,1070,33.4
9699,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Kansas,1054,38
9716,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Kentucky,1838,45.7
9733,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Louisiana,2006,45.9
9750,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Maine,407,30.9
9767,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Maryland,1182,23.3
9784,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Massachusetts,1357,20.2
9801,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Michigan,3220,32.9
9818,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Minnesota,1711,34.3
9835,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,1653,58.9
9852,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Missouri,2398,41.9
9869,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Montana,495,53.9
9886,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Nebraska,640,35.3
9903,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Nevada,730,38.7
9920,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Hampshire,321,26.3
9937,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Jersey,2284,26.7
9954,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Mexico,995,56.8
9971,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New York,4244,22
9988,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,North Carolina,3525,44.7
10005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,North Dakota,248,35.3
10022,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Ohio,3492,30.5
10039,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Oklahoma,1566,44.9
10056,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Oregon,1248,35.8
10073,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Pennsylvania,4583,35.2
10090,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Rhode Island,235,20.5
10107,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Carolina,1974,50
10124,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Dakota,321,41.2
10141,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Tennessee,2743,48.5
10158,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Texas,7407,37.6
10176,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,United States,97900,34.9
10193,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Utah,665,34.2
10210,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Vermont,234,38.1
10227,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Virginia,2396,35.4
10244,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Washington,2049,35.5
10261,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,West Virginia,817,43.2
10278,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Wisconsin,2159,38.9
10295,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Wyoming,245,50.8
69,All Causes,All causes,Alabama,45062,1004.8
86,All Causes,All causes,Alaska,2914,869.1
104,All Causes,All causes,Arizona,40500,810.4
122,All Causes,All causes,Arkansas,28217,977.1
140,All Causes,All causes,California,229551,787.9
158,All Causes,All causes,Colorado,27288,792.1
176,All Causes,All causes,Connecticut,30129,793
194,All Causes,All causes,Delaware,6875,897.1
212,All Causes,All causes,District of Columbia,6001,1061.2
230,All Causes,All causes,Florida,164395,807.8
248,All Causes,All causes,Georgia,63870,981
266,All Causes,All causes,Hawaii,8290,675.9
284,All Causes,All causes,Idaho,9563,809.4
302,All Causes,All causes,Illinois,106634,883
320,All Causes,All causes,Indiana,55469,929.6
338,All Causes,All causes,Iowa,28060,794.7
356,All Causes,All causes,Kansas,24717,850.5
374,All Causes,All causes,Kentucky,39504,998.6
392,All Causes,All causes,Louisiana,41138,1006.3
410,All Causes,All causes,Maine,12354,859.4
428,All Causes,All causes,Maryland,43753,908.9
446,All Causes,All causes,Massachusetts,56681,817.9
464,All Causes,All causes,Michigan,86953,904.2
482,All Causes,All causes,Minnesota,37690,760.7
500,All Causes,All causes,Mississippi,28654,1051.9
518,All Causes,All causes,Missouri,54865,920.8
536,All Causes,All causes,Montana,8096,843.3
554,All Causes,All causes,Nebraska,14992,794.6
572,All Causes,All causes,Nevada,15261,918.7
590,All Causes,All causes,New Hampshire,9697,815.5
608,All Causes,All causes,New Jersey,74800,852.6
626,All Causes,All causes,New Mexico,13425,808.6
644,All Causes,All causes,New York,158203,813.6
662,All Causes,All causes,North Carolina,71935,952.7
680,All Causes,All causes,North Dakota,5856,761.8
698,All Causes,All causes,Ohio,108125,923.5
716,All Causes,All causes,Oklahoma,35079,983
734,All Causes,All causes,Oregon,29552,830.9
752,All Causes,All causes,Pennsylvania,130813,891.9
770,All Causes,All causes,Rhode Island,10027,823.7
788,All Causes,All causes,South Carolina,36948,980.2
806,All Causes,All causes,South Dakota,7021,805.7
824,All Causes,All causes,Tennessee,55246,996.9
842,All Causes,All causes,Texas,149939,891
860,All Causes,All causes,United States,2403351,869
878,All Causes,All causes,Utah,12364,788.6
896,All Causes,All causes,Vermont,5127,821.8
914,All Causes,All causes,Virginia,56282,890.4
932,All Causes,All causes,Washington,43941,804.6
950,All Causes,All causes,West Virginia,21114,1011.1
968,All Causes,All causes,Wisconsin,46461,820.1
986,All Causes,All causes,Wyoming,3920,851.8
1004,Alzheimer's disease (G30),Alzheimer's disease,Alabama,895,20.4
1022,Alzheimer's disease (G30),Alzheimer's disease,Alaska,47,21.5
1040,Alzheimer's disease (G30),Alzheimer's disease,Arizona,1045,22
1058,Alzheimer's disease (G30),Alzheimer's disease,Arkansas,430,14.6
1076,Alzheimer's disease (G30),Alzheimer's disease,California,4419,15.8
1094,Alzheimer's disease (G30),Alzheimer's disease,Colorado,712,22.6
1112,Alzheimer's disease (G30),Alzheimer's disease,Connecticut,526,13.1
1130,Alzheimer's disease (G30),Alzheimer's disease,Delaware,110,15.1
1148,Alzheimer's disease (G30),Alzheimer's disease,District of Columbia,75,13.1
1166,Alzheimer's disease (G30),Alzheimer's disease,Florida,3265,15
1184,Alzheimer's disease (G30),Alzheimer's disease,Georgia,1235,21.3
1202,Alzheimer's disease (G30),Alzheimer's disease,Hawaii,118,10
1220,Alzheimer's disease (G30),Alzheimer's disease,Idaho,262,22.6
1238,Alzheimer's disease (G30),Alzheimer's disease,Illinois,2154,17.7
1256,Alzheimer's disease (G30),Alzheimer's disease,Indiana,1209,20.4
1274,Alzheimer's disease (G30),Alzheimer's disease,Iowa,769,19.7
1292,Alzheimer's disease (G30),Alzheimer's disease,Kansas,630,20.2
1310,Alzheimer's disease (G30),Alzheimer's disease,Kentucky,845,22.1
1328,Alzheimer's disease (G30),Alzheimer's disease,Louisiana,811,20.9
1346,Alzheimer's disease (G30),Alzheimer's disease,Maine,466,31.6
1364,Alzheimer's disease (G30),Alzheimer's disease,Maryland,811,18
1382,Alzheimer's disease (G30),Alzheimer's disease,Massachusetts,1433,19.8
1400,Alzheimer's disease (G30),Alzheimer's disease,Michigan,1646,17.5
1418,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,1154,22.2
1436,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,443,16.5
1454,Alzheimer's disease (G30),Alzheimer's disease,Missouri,1096,17.8
1472,Alzheimer's disease (G30),Alzheimer's disease,Montana,219,22.4
1490,Alzheimer's disease (G30),Alzheimer's disease,Nebraska,353,17.4
1508,Alzheimer's disease (G30),Alzheimer's disease,Nevada,195,14.5
1526,Alzheimer's disease (G30),Alzheimer's disease,New Hampshire,273,23.4
1544,Alzheimer's disease (G30),Alzheimer's disease,New Jersey,1267,14.4
1562,Alzheimer's disease (G30),Alzheimer's disease,New Mexico,275,17.7
1580,Alzheimer's disease (G30),Alzheimer's disease,New York,1539,7.8
1598,Alzheimer's disease (G30),Alzheimer's disease,North Carolina,1725,24.3
1616,Alzheimer's disease (G30),Alzheimer's disease,North Dakota,209,24
1634,Alzheimer's disease (G30),Alzheimer's disease,Ohio,2295,19.7
1652,Alzheimer's disease (G30),Alzheimer's disease,Oklahoma,638,17.7
1670,Alzheimer's disease (G30),Alzheimer's disease,Oregon,910,25
1688,Alzheimer's disease (G30),Alzheimer's disease,Pennsylvania,2542,16.5
1706,Alzheimer's disease (G30),Alzheimer's disease,Rhode Island,242,18.4
1724,Alzheimer's disease (G30),Alzheimer's disease,South Carolina,874,25.1
1742,Alzheimer's disease (G30),Alzheimer's disease,South Dakota,179,18.5
1760,Alzheimer's disease (G30),Alzheimer's disease,Tennessee,1024,19.2
1778,Alzheimer's disease (G30),Alzheimer's disease,Texas,3184,20.5
1796,Alzheimer's disease (G30),Alzheimer's disease,United States,49558,18.1
1814,Alzheimer's disease (G30),Alzheimer's disease,Utah,342,23.6
1832,Alzheimer's disease (G30),Alzheimer's disease,Vermont,134,21.3
1850,Alzheimer's disease (G30),Alzheimer's disease,Virginia,1094,18.7
1868,Alzheimer's disease (G30),Alzheimer's disease,Washington,1799,33.4
1886,Alzheimer's disease (G30),Alzheimer's disease,West Virginia,361,17.2
1904,Alzheimer's disease (G30),Alzheimer's disease,Wisconsin,1177,19.9
1922,Alzheimer's disease (G30),Alzheimer's disease,Wyoming,102,23.1
1940,Malignant neoplasms (C00-C97),Cancer,Alabama,9807,215.4
1958,Malignant neoplasms (C00-C97),Cancer,Alaska,704,208.2
1976,Malignant neoplasms (C00-C97),Cancer,Arizona,9073,177.9
1994,Malignant neoplasms (C00-C97),Cancer,Arkansas,6090,210.5
2012,Malignant neoplasms (C00-C97),Cancer,California,53158,182.1
